Academic Concept,Concept URL,Subcategory,Reference Title,Reference URL,Citation
A Utility-Driven Bounded-Confidence Model for Opinion Dynamics,https://smarticle.tech/en/article/a-utility-driven-bounded-confidence-model-for-opinion-dynamics-202605260804,Sociology,A Utility-Driven Bounded-Confidence Model for Opinion Dynamics,https://arxiv.org/abs/2605.21844,"Siebenmorgen, A., Restrepo, J. G. ""A Utility-Driven Bounded-Confidence Model for Opinion Dynamics"". arxiv, 2026."
A Utility-Driven Bounded-Confidence Model for Opinion Dynamics,https://smarticle.tech/en/article/a-utility-driven-bounded-confidence-model-for-opinion-dynamics-202605260804,Sociology,An Adaptive Bounded-Confidence Model of Opinion Dynamics on Networks,https://doi.org/10.31235/osf.io/gcxnf,"An Adaptive Bounded-Confidence Model of Opinion Dynamics on Networks""."
A Utility-Driven Bounded-Confidence Model for Opinion Dynamics,https://smarticle.tech/en/article/a-utility-driven-bounded-confidence-model-for-opinion-dynamics-202605260804,Sociology,A Bounded-Confidence Model of Opinion Dynamics with Heterogeneous Node-Activity Levels,https://doi.org/10.31235/osf.io/r6asm,"A Bounded-Confidence Model of Opinion Dynamics with Heterogeneous Node-Activity Levels""."
A Utility-Driven Bounded-Confidence Model for Opinion Dynamics,https://smarticle.tech/en/article/a-utility-driven-bounded-confidence-model-for-opinion-dynamics-202605260804,Sociology,Triadic Transitions of Opinion Dynamics in a Bounded Confidence Model,https://doi.org/10.18564/jasss.5634,"Triadic Transitions of Opinion Dynamics in a Bounded Confidence Model""."
A Utility-Driven Bounded-Confidence Model for Opinion Dynamics,https://smarticle.tech/en/article/a-utility-driven-bounded-confidence-model-for-opinion-dynamics-202605260804,Sociology,Adaptive bounded-confidence model for opinion maximization,https://doi.org/10.31979/etd.rmwc-8wjy,"Adaptive bounded-confidence model for opinion maximization""."
How Local Network Rules Create Multiple Shortest Paths,https://smarticle.tech/en/article/how-local-network-rules-create-multiple-shortest-paths-202605260815,Sociology,Local network evolution rules drive shortest path multiplicity,https://arxiv.org/abs/2605.25237,"Vazquez, Alexei. ""Local network evolution rules drive shortest path multiplicity"". arxiv, 2026."
How Local Network Rules Create Multiple Shortest Paths,https://smarticle.tech/en/article/how-local-network-rules-create-multiple-shortest-paths-202605260815,Sociology,Local Interaction Rules Drive Global Organization of the Human Connectome,https://doi.org/10.20944/preprints202601.0075.v1,"Local Interaction Rules Drive Global Organization of the Human Connectome"". preprints, 2026."
How Local Network Rules Create Multiple Shortest Paths,https://smarticle.tech/en/article/how-local-network-rules-create-multiple-shortest-paths-202605260815,Sociology,"Ants find shortest paths using simple, local rules",https://doi.org/10.3758/s13420-023-00580-6,"Ants find shortest paths using simple, local rules""."
LLM-Guided Agent Model for Residential Solar Adoption Dynamics,https://smarticle.tech/en/article/llm-guided-agent-model-for-residential-solar-adoption-dynamics-202605260835,Economics,An Analytics Framework for Modeling Residential Photovoltaic Adoption and Decision Dynamics,https://arxiv.org/abs/2605.22699,"Canigó Callau-Boix, Raúl Toral, Pere Colet. ""An Analytics Framework for Modeling Residential Photovoltaic Adoption and Decision Dynamics"". arxiv, 2026."
LLM-Guided Agent Model for Residential Solar Adoption Dynamics,https://smarticle.tech/en/article/llm-guided-agent-model-for-residential-solar-adoption-dynamics-202605260835,Economics,PVAdoptAgent: Simulating Residential Photovoltaic Adoption via an LLM Framework with Dynamic Decision Intervals,https://doi.org/10.1109/gaiis69281.2026.11519129,PVAdoptAgent: Simulating Residential Photovoltaic Adoption via an LLM Framework with Dynamic Decision Intervals.
LLM-Guided Agent Model for Residential Solar Adoption Dynamics,https://smarticle.tech/en/article/llm-guided-agent-model-for-residential-solar-adoption-dynamics-202605260835,Economics,Modeling residential photovoltaic adoption: A system dynamics approach for solar energy expansion,https://doi.org/10.1016/j.enpol.2024.114133,"Modeling residential photovoltaic adoption: A system dynamics approach for solar energy expansion. Energy Policy, 2024."
LLM-Guided Agent Model for Residential Solar Adoption Dynamics,https://smarticle.tech/en/article/llm-guided-agent-model-for-residential-solar-adoption-dynamics-202605260835,Economics,Spatial pattern analysis and modeling of residential adoption of photovoltaic system in Florida,https://doi.org/10.1007/s43937-025-00112-5,"Spatial pattern analysis and modeling of residential adoption of photovoltaic system in Florida""."
LLM-Guided Agent Model for Residential Solar Adoption Dynamics,https://smarticle.tech/en/article/llm-guided-agent-model-for-residential-solar-adoption-dynamics-202605260835,Economics,PVactVal: A Validation Approach for Agent-based Modeling of Residential Photovoltaic Adoption,https://doi.org/10.1109/eem54602.2022.9921039,"PVactVal: A Validation Approach for Agent-based Modeling of Residential Photovoltaic Adoption""."
Ordonomic Framework for AI Governance and Incentive-Compatible Rules,https://smarticle.tech/en/article/ordonomic-framework-for-ai-governance-and-incentive-compatible-rules-202605261031,Economics,"Artificial Intelligence as a Socio-Economic Dilemma: Ordonomic Diagnosis–Reflection–Design for Education, Work and Governance",https://doi.org/10.5771/2944-3741-2026-1-30,"Pape, J., Homann, K., & Suchanek, A. ""Artificial Intelligence as a Socio-Economic Dilemma: Ordonomic Diagnosis–Reflection–Design for Education, Work and Governance"". doaj, 2026."
Ordonomic Framework for AI Governance and Incentive-Compatible Rules,https://smarticle.tech/en/article/ordonomic-framework-for-ai-governance-and-incentive-compatible-rules-202605261031,Economics,Dimensions of the AI Divide: Digital Inequality and Psychological Consequences,https://doi.org/10.1002/aiv2.70002,"Dimensions of the AI Divide: Digital Inequality and Psychological Consequences""."
Ordonomic Framework for AI Governance and Incentive-Compatible Rules,https://smarticle.tech/en/article/ordonomic-framework-for-ai-governance-and-incentive-compatible-rules-202605261031,Economics,Preference Drift in AI Agents: How Work Design Affects Behavioral Alignment,https://doi.org/10.70175/hclreview.2020.33.4.5,Preference Drift in AI Agents: How Work Design Affects Behavioral Alignment.
Ordonomic Framework for AI Governance and Incentive-Compatible Rules,https://smarticle.tech/en/article/ordonomic-framework-for-ai-governance-and-incentive-compatible-rules-202605261031,Economics,Artificial intelligence is creating a new global linguistic hierarchy,https://arxiv.org/abs/2602.12018,"Artificial intelligence is creating a new global linguistic hierarchy""."
Ordonomic Framework for AI Governance and Incentive-Compatible Rules,https://smarticle.tech/en/article/ordonomic-framework-for-ai-governance-and-incentive-compatible-rules-202605261031,Economics,"AI-Augmented Mobile and Data-Driven Decision Making in Business: Mapping Global Research Trends for Decent Work, Economic Growth, and Innovation",https://doi.org/10.3991/ijim.v20i07.61107,"AI-Augmented Mobile and Data-Driven Decision Making in Business: Mapping Global Research Trends for Decent Work, Economic Growth, and Innovation."
Social Media as an Effective Solution to Dealing with Violations of the Professional Code of Ethics: An Overview of Violations of the Police Code of Ethics,https://smarticle.tech/en/article/social-media-as-an-effective-solution-to-dealing-with-violations-of-the-pro-202605261046,Law,Social Media as an Effective Solution to Dealing with Violations of the Professional Code of Ethics: An Overview of Violations of the Police Code of E,https://doi.org/10.15294/imrev.v2i2.69254,"Social Media as an Effective Solution to Dealing with Violations of the Professional Code of Ethics: An Overview of Violations of the Police Code of Ethics. *doaj*, 2023."
Social Media as an Effective Solution to Dealing with Violations of the Professional Code of Ethics: An Overview of Violations of the Police Code of Ethics,https://smarticle.tech/en/article/social-media-as-an-effective-solution-to-dealing-with-violations-of-the-pro-202605261046,Law,IMPLEMENTATION OF POLICE REGULATION NUMBER 7 OF 2022 CONCERNING THE PROFESSIONAL CODE OF ETHICS AND THE POLICE CODE OF ETHICS COMMISSION AGAINST VIOLA,https://doi.org/10.31435/rsglobal_ijitss/30092022/7865,"IMPLEMENTATION OF POLICE REGULATION NUMBER 7 OF 2022 CONCERNING THE PROFESSIONAL CODE OF ETHICS AND THE POLICE CODE OF ETHICS COMMISSION AGAINST VIOLATIONS BY POLICE MEMBERS""."
Social Media as an Effective Solution to Dealing with Violations of the Professional Code of Ethics: An Overview of Violations of the Police Code of Ethics,https://smarticle.tech/en/article/social-media-as-an-effective-solution-to-dealing-with-violations-of-the-pro-202605261046,Law,Testing the effect of police forces' social media use,https://doi.org/10.1257/rct.17173,Testing the effect of police forces' social media use.
Social Media as an Effective Solution to Dealing with Violations of the Professional Code of Ethics: An Overview of Violations of the Police Code of Ethics,https://smarticle.tech/en/article/social-media-as-an-effective-solution-to-dealing-with-violations-of-the-pro-202605261046,Law,"Social Media, Police–Citizen Interaction on",https://doi.org/10.4135/9781452274102.n317,"Social Media, Police–Citizen Interaction"". SAGE Reference, 2015."
Cooperative Packet Recovery Protocol Boosts Video Streaming Reliability,https://smarticle.tech/en/article/cooperative-packet-recovery-protocol-boosts-video-streaming-reliability-202605261227,Media,Modeling and Analysis of Cooperative Packet Recovery Protocol,https://doi.org/10.1109/ACCESS.2024.3389738,"Modeling and Analysis of Cooperative Packet Recovery Protocol. *doaj*, 2024."
Cooperative Packet Recovery Protocol Boosts Video Streaming Reliability,https://smarticle.tech/en/article/cooperative-packet-recovery-protocol-boosts-video-streaming-reliability-202605261227,Media,Implementation of a protocol for cooperative packet recovery over hybrid networks,https://doi.org/10.1145/2505469.2505479,Implementation of a protocol for cooperative packet recovery over hybrid networks.
Cooperative Packet Recovery Protocol Boosts Video Streaming Reliability,https://smarticle.tech/en/article/cooperative-packet-recovery-protocol-boosts-video-streaming-reliability-202605261227,Media,A cooperative packet recovery protocol for multicast video,https://doi.org/10.1109/icnp.1997.643726,"A cooperative packet recovery protocol for multicast video"". ICNP, 1997."
Cooperative Packet Recovery Protocol Boosts Video Streaming Reliability,https://smarticle.tech/en/article/cooperative-packet-recovery-protocol-boosts-video-streaming-reliability-202605261227,Media,Cooperative wireless communications: Protocol design and performance analysis,https://doi.org/10.33915/etd.2931,"Cooperative wireless communications: Protocol design and performance analysis""."
Cooperative Packet Recovery Protocol Boosts Video Streaming Reliability,https://smarticle.tech/en/article/cooperative-packet-recovery-protocol-boosts-video-streaming-reliability-202605261227,Media,Cooperative packet recovery in enterprise WLANs,https://doi.org/10.1109/infcom.2013.6566928,"Cooperative packet recovery in enterprise WLANs""."
Gender-based differences in the impact of Dark Triad traits on academic dishonesty: The mediating role of moral disengagement in college students,https://smarticle.tech/en/article/gender-based-differences-in-the-impact-of-dark-triad-traits-on-academic-dis-202605261254,Psychology,Gender-based differences in the impact of Dark Triad traits on academic dishonesty: The mediating role of moral disengagement in college students,https://doi.org/10.1016/j.heliyon.2023.e23322,"Gender-based differences in the impact of Dark Triad traits on academic dishonesty: The mediating role of moral disengagement in college students. *Heliyon*, 2024."
Gender-based differences in the impact of Dark Triad traits on academic dishonesty: The mediating role of moral disengagement in college students,https://smarticle.tech/en/article/gender-based-differences-in-the-impact-of-dark-triad-traits-on-academic-dis-202605261254,Psychology,Unveiling the Nexus between Dark Triad Personality Traits and Academic Dishonesty: The Parallel Mediation of Moral Disengagement and Academic Entitlem,https://doi.org/10.61506/02.00175,"Unveiling the Nexus between Dark Triad Personality Traits and Academic Dishonesty: The Parallel Mediation of Moral Disengagement and Academic Entitlement and Moderating Effect of Perceived Teacher’s Approachability""."
Gender-based differences in the impact of Dark Triad traits on academic dishonesty: The mediating role of moral disengagement in college students,https://smarticle.tech/en/article/gender-based-differences-in-the-impact-of-dark-triad-traits-on-academic-dis-202605261254,Psychology,"Predicting Academic Dishonesty: The Role of Psychopathic Traits, Perception of Academic Dishonesty, Moral Disengagement and Motivation",https://doi.org/10.1007/s10805-024-09506-x,"Predicting Academic Dishonesty: The Role of Psychopathic Traits, Perception of Academic Dishonesty, Moral Disengagement and Motivation""."
Gender-based differences in the impact of Dark Triad traits on academic dishonesty: The mediating role of moral disengagement in college students,https://smarticle.tech/en/article/gender-based-differences-in-the-impact-of-dark-triad-traits-on-academic-dis-202605261254,Psychology,Understanding Academic Dishonesty in University Settings: The Interplay of Dark Triad Traits and Moral Disengagement,https://doi.org/10.1080/00221325.2023.2297850,"Understanding Academic Dishonesty in University Settings: The Interplay of Dark Triad Traits and Moral Disengagement"". Journal of Experimental Education, 2023."
Communication Strategy Transforms SDG 4 Education Goals,https://smarticle.tech/en/article/communication-strategy-transforms-sdg-4-education-goals-202605281402,Media,Editorial: Towards 2030: sustainable development goal 4: quality education. A communication perspective,https://doi.org/10.3389/fcomm.2023.1328002,"Frontiers in Communication Editorial Board. ""Editorial: Towards 2030: sustainable development goal 4: quality education. A communication perspective"". Frontiers in Communication, 2023."
Communication Strategy Transforms SDG 4 Education Goals,https://smarticle.tech/en/article/communication-strategy-transforms-sdg-4-education-goals-202605281402,Media,Facilitator positioning work in a Chinese-U.S. high school virtual exchange: “a way to learn about themselves in the world”,https://doi.org/10.1108/QEA-03-2025-0015,"Facilitator positioning work in a Chinese-U.S. high school virtual exchange: “a way to learn about themselves in the world”""."
Communication Strategy Transforms SDG 4 Education Goals,https://smarticle.tech/en/article/communication-strategy-transforms-sdg-4-education-goals-202605281402,Media,Arab countries and the global education agenda 2030: Incomplete path,https://doi.org/10.18502/gespr.v2i1.9306,Arab countries and the global education agenda 2030: Incomplete path.
Communication Strategy Transforms SDG 4 Education Goals,https://smarticle.tech/en/article/communication-strategy-transforms-sdg-4-education-goals-202605281402,Media,Sustainable Development Goals and UNESCO World Heritage Sites in Australia and the Pacific: The Role of Education,https://doi.org/10.1007/978-981-99-3802-5_2,"Sustainable Development Goals and UNESCO World Heritage Sites in Australia and the Pacific: The Role of Education""."
Communication Strategy Transforms SDG 4 Education Goals,https://smarticle.tech/en/article/communication-strategy-transforms-sdg-4-education-goals-202605281402,Media,A Monitoring Strategy for UNESCO&amp;amp;#39;s Sustainable Development Goals on Global Citizenship Education and Education for Sustainable Development,https://doi.org/10.3102/ip.23.2014670,"A Monitoring Strategy for UNESCO's Sustainable Development Goals on Global Citizenship Education and Education for Sustainable Development""."
Poland 1989 Hyperinflation: Politically Engineered Price Liberalization Shock,https://smarticle.tech/en/article/poland-1989-hyperinflation-politically-engineered-price-liberalization-shoc-202605281441,Economics,The Puzzle of Hyperinflation in Poland in 1989,https://doi.org/10.15611/pn.2026.1.09,"The Puzzle of Hyperinflation in Poland in 1989. doaj, 2026."
Poland 1989 Hyperinflation: Politically Engineered Price Liberalization Shock,https://smarticle.tech/en/article/poland-1989-hyperinflation-politically-engineered-price-liberalization-shoc-202605281441,Economics,In praise of Sorensen’s ‘blockage theory’ on shadows,https://doi.org/10.4013/fsu.2018.192.07,"In praise of Sorensen’s ‘blockage theory’ on shadows""."
Poland 1989 Hyperinflation: Politically Engineered Price Liberalization Shock,https://smarticle.tech/en/article/poland-1989-hyperinflation-politically-engineered-price-liberalization-shoc-202605281441,Economics,The surprising decline of international mediation in armed conflicts,https://doi.org/10.1177/2053168020917243,"The surprising decline of international mediation in armed conflicts""."
Poland 1989 Hyperinflation: Politically Engineered Price Liberalization Shock,https://smarticle.tech/en/article/poland-1989-hyperinflation-politically-engineered-price-liberalization-shoc-202605281441,Economics,"M. Clavel-Leveque. Puzzle Gauloix. Les Gaules en mémoire. Images. Textes.. Histoire. París. Les Belles Lettres, 1989 (Annales Littéraires de lÚniversi",https://revistas.ucm.es/index.php/GERI/article/view/15537,"Clavel-Leveque, M. ""Puzzle Gauloix. Les Gaules en mémoire. Images. Textes."". Les Belles Lettres, 1989."
Poland 1989 Hyperinflation: Politically Engineered Price Liberalization Shock,https://smarticle.tech/en/article/poland-1989-hyperinflation-politically-engineered-price-liberalization-shoc-202605281441,Economics,"Going Public with Notes on Close Cousins, Food Sovereignty, and Dignity",https://doi.org/10.5304/jafscd.2018.08A.015,"""Going Public with Notes on Close Cousins, Food Sovereignty, and Dignity"". , ."
Epistemic Access Reveals Hidden Inequality in SADC Universities,https://smarticle.tech/en/article/epistemic-access-reveals-hidden-inequality-in-sadc-universities-202606022352,Education,Deconstructing inequalities in higher education institutions within the SADC region,https://doi.org/10.3389/feduc.2026.1745790,"Deconstructing inequalities in higher education institutions within the SADC region. *doaj*, 2026."
Epistemic Access Reveals Hidden Inequality in SADC Universities,https://smarticle.tech/en/article/epistemic-access-reveals-hidden-inequality-in-sadc-universities-202606022352,Education,Chapter 8 Towards an Enhanced Higher Education System in the SADC,https://doi.org/10.3726/978-3-0353-0461-9/12,"Towards an Enhanced Higher Education System in the SADC""."
Epistemic Access Reveals Hidden Inequality in SADC Universities,https://smarticle.tech/en/article/epistemic-access-reveals-hidden-inequality-in-sadc-universities-202606022352,Education,The Crisis of Extreme Inequality in SADC: Fighting austerity and the pandemic,https://doi.org/10.21201/2022.8793,The Crisis of Extreme Inequality in SADC: Fighting austerity and the pandemic.
Epistemic Access Reveals Hidden Inequality in SADC Universities,https://smarticle.tech/en/article/epistemic-access-reveals-hidden-inequality-in-sadc-universities-202606022352,Education,A Comparative Analysis of Language Policy and Planning in the SADC-Region,https://doi.org/10.1163/9789004516724_003,"A Comparative Analysis of Language Policy and Planning in the SADC-Region""."
Epistemic Access Reveals Hidden Inequality in SADC Universities,https://smarticle.tech/en/article/epistemic-access-reveals-hidden-inequality-in-sadc-universities-202606022352,Education,"Benefits of Distance Education for Overcoming Cultural Disparities, Opening Universities to Persons with Disabilities, and Ensuring Inclusive Higher E",https://doi.org/10.1163/9789004540019_003,"Benefits of Distance Education for Overcoming Cultural Disparities, Opening Universities to Persons with Disabilities, and Ensuring Inclusive Higher Education""."
