Academic Concept (EN),Academic Concept (AR),Concept URL (EN),Concept URL (AR),Subcategory,Reference Title,Reference URL,Citation (EN),Citation (AR)
Metaphor and Simile (Isti'ara and Tashbih) in Classical Arabic Poetry,الاستعارة والتشبيه (Isti'ara and Tashbih) في الشعر العربي الكلاسيكي.,https://smarticle.tech/en/article/metaphor-and-simile-isti-ara-and-tashbih-in-classical-arabic-poetry-202605120752,https://smarticle.tech/ar/article/metaphor-and-simile-isti-ara-and-tashbih-in-classical-arabic-poetry-202605120752,Arabic Rhetoric,Literary criticism in medieval Arabic-Islamic culture,https://openlibrary.org/works/OL2206068W,Literary criticism in medieval Arabic-Islamic culture. by Wen-chin Ouyang. (1997). — Edinburgh University Press. ISBN: 9781474471497,Literary criticism in medieval Arabic-Islamic culture. بقلم Wen-chin Ouyang. (1997). — Edinburgh University Press. ردمك: 9781474471497
Metaphor and Simile (Isti'ara and Tashbih) in Classical Arabic Poetry,الاستعارة والتشبيه (Isti'ara and Tashbih) في الشعر العربي الكلاسيكي.,https://smarticle.tech/en/article/metaphor-and-simile-isti-ara-and-tashbih-in-classical-arabic-poetry-202605120752,https://smarticle.tech/ar/article/metaphor-and-simile-isti-ara-and-tashbih-in-classical-arabic-poetry-202605120752,Arabic Rhetoric,"Muḥammad Ghunaymī Hilāl, nāqidan wa-rāʾidan fī dirāsat al-adab al-muqāran",https://openlibrary.org/works/OL18516656W,"Muḥammad Ghunaymī Hilāl, nāqidan wa-rāʾidan fī dirāsat al-adab al-muqāran. by Muḥammad Ghunaymī Hilāl. (1996). — Dar al-Fikr al-Arabi. ISBN: 9789771007746","Muḥammad Ghunaymī Hilāl, nāqidan wa-rāʾidan fī dirāsat al-adab al-muqāran. بقلم Muḥammad Ghunaymī Hilāl. (1996). — Dar al-Fikr al-Arabi. ردمك: 9789771007746"
Metaphor and Simile (Isti'ara and Tashbih) in Classical Arabic Poetry,الاستعارة والتشبيه (Isti'ara and Tashbih) في الشعر العربي الكلاسيكي.,https://smarticle.tech/en/article/metaphor-and-simile-isti-ara-and-tashbih-in-classical-arabic-poetry-202605120752,https://smarticle.tech/ar/article/metaphor-and-simile-isti-ara-and-tashbih-in-classical-arabic-poetry-202605120752,Arabic Rhetoric,Arabic poetry in the post-classical age,https://doi.org/10.1017/chol9780521771603.003,"Salma Khadra Jayyusi. ""Arabic poetry in the post-classical age"". crossref, 2006.","سلمى خضر جيّوسي. ""الشعر العربي في العصر ما بعد الكلاسيكي"". كروسرف، 2006."
Metaphor and Simile (Isti'ara and Tashbih) in Classical Arabic Poetry,الاستعارة والتشبيه (Isti'ara and Tashbih) في الشعر العربي الكلاسيكي.,https://smarticle.tech/en/article/metaphor-and-simile-isti-ara-and-tashbih-in-classical-arabic-poetry-202605120752,https://smarticle.tech/ar/article/metaphor-and-simile-isti-ara-and-tashbih-in-classical-arabic-poetry-202605120752,Arabic Rhetoric,Method of Analogy (Uslub Al-Tashbih) in Arabic and Chinese Rhetoric: the Analysis and Comparative Study,https://doi.org/10.26417/ejls.v4i3.p60-64,"Li Ying, Nazri Atoh, Suo Yan Mei. ""Method of Analogy (Uslub Al-Tashbih) in Arabic and Chinese Rhetoric: the Analysis and Comparative Study"". crossref, 2018.","لي يينغ، نازري أتوه، سو يان مي. ""طريقة الاستعارة (أسلوب التشبيه) في البلاغة العربية والصينية: تحليل ودراسة مقارنة"". كروسرف، 2018."
Metaphor and Simile (Isti'ara and Tashbih) in Classical Arabic Poetry,الاستعارة والتشبيه (Isti'ara and Tashbih) في الشعر العربي الكلاسيكي.,https://smarticle.tech/en/article/metaphor-and-simile-isti-ara-and-tashbih-in-classical-arabic-poetry-202605120752,https://smarticle.tech/ar/article/metaphor-and-simile-isti-ara-and-tashbih-in-classical-arabic-poetry-202605120752,Arabic Rhetoric,Metaphor in Hebrew Medieval Poetry,https://doi.org/10.1163/9789047405122_011,"Yosef Tobi, Murray Rosovsky. ""Metaphor in Hebrew Medieval Poetry"". crossref, 2004.","يوسف طوبي، موراي روزوفسكي. ""الاستعارة في الشعر العبري الوسيط"". كروسرف، 2004."
Metaphor and Simile (Isti'ara and Tashbih) in Classical Arabic Poetry,الاستعارة والتشبيه (Isti'ara and Tashbih) في الشعر العربي الكلاسيكي.,https://smarticle.tech/en/article/metaphor-and-simile-isti-ara-and-tashbih-in-classical-arabic-poetry-202605120752,https://smarticle.tech/ar/article/metaphor-and-simile-isti-ara-and-tashbih-in-classical-arabic-poetry-202605120752,Arabic Rhetoric,A Comparative Study on the Traditions of Western Rhetoric and Arabic Rhetoric,https://doi.org/10.18630/kaall.2007.11.2.001,"Heeman Sah. ""A Comparative Study on the Traditions of Western Rhetoric and Arabic Rhetoric"". crossref, 2007.","هيمان ساه. ""دراسة مقارنة في تقاليد البلاغة الغربية والبلاغة العربية"". كروسرف، 2007."
Fasaha and Literary Eloquence: Criteria of Excellence in Arabic Prose,الفصاحة والبلاغة الأدبية: معايير التميز في النثر العربي.,https://smarticle.tech/en/article/fasaha-and-literary-eloquence-criteria-of-excellence-in-arabic-prose-202605120758,https://smarticle.tech/ar/article/fasaha-and-literary-eloquence-criteria-of-excellence-in-arabic-prose-202605120758,Arabic Rhetoric,The power of oratory in the medieval Muslim world,https://archive.org/details/poweroforatoryin0000jone,The power of oratory in the medieval Muslim world. by Linda G. Jones. (2012). — Cambridge University Press. ISBN: 9781107023055,The power of oratory in the medieval Muslim world. بقلم Linda G. Jones. (2012). — Cambridge University Press. ردمك: 9781107023055
Fasaha and Literary Eloquence: Criteria of Excellence in Arabic Prose,الفصاحة والبلاغة الأدبية: معايير التميز في النثر العربي.,https://smarticle.tech/en/article/fasaha-and-literary-eloquence-criteria-of-excellence-in-arabic-prose-202605120758,https://smarticle.tech/ar/article/fasaha-and-literary-eloquence-criteria-of-excellence-in-arabic-prose-202605120758,Arabic Rhetoric,The Prose Poem and the Arabic Tradition,https://doi.org/10.3366/edinburgh/9781474474962.003.0003,"Huda J. Fakhreddine. ""The Prose Poem and the Arabic Tradition"". crossref, 2021.","هدى ج. فخر الدين. ""القصيدة النثر والتقليد العربي"". *كروسريف*، 2021."
Fasaha and Literary Eloquence: Criteria of Excellence in Arabic Prose,الفصاحة والبلاغة الأدبية: معايير التميز في النثر العربي.,https://smarticle.tech/en/article/fasaha-and-literary-eloquence-criteria-of-excellence-in-arabic-prose-202605120758,https://smarticle.tech/ar/article/fasaha-and-literary-eloquence-criteria-of-excellence-in-arabic-prose-202605120758,Arabic Rhetoric,The Arabic Prose Poem in Iraq,https://doi.org/10.3366/edinburgh/9781474462747.003.0018,"Sinan Antoon. ""The Arabic Prose Poem in Iraq"". *crossref*, 2021.","سنان أنطون. ""القصيدة النثر العربية في العراق"". *كروسريف*، 2021."
Fasaha and Literary Eloquence: Criteria of Excellence in Arabic Prose,الفصاحة والبلاغة الأدبية: معايير التميز في النثر العربي.,https://smarticle.tech/en/article/fasaha-and-literary-eloquence-criteria-of-excellence-in-arabic-prose-202605120758,https://smarticle.tech/ar/article/fasaha-and-literary-eloquence-criteria-of-excellence-in-arabic-prose-202605120758,Arabic Rhetoric,Wadiʿ Saʿadeh and the Third Generation of Prose Poets: An Arabic Poetics of Translation and Exophony,https://doi.org/10.3366/edinburgh/9781474474962.003.0008,"Huda J. Fakhreddine. ""Wadiʿ Saʿadeh and the Third Generation of Prose Poets: An Arabic Poetics of Translation and Exophony"". crossref, 2021.","هدى ج. فخر الدين. ""واديع سعاده والجيل الثالث من شعراء القصيدة النثر: شعرية عربيه للترجمة والغربه"". *كروسريف*، 2021."
Fasaha and Literary Eloquence: Criteria of Excellence in Arabic Prose,الفصاحة والبلاغة الأدبية: معايير التميز في النثر العربي.,https://smarticle.tech/en/article/fasaha-and-literary-eloquence-criteria-of-excellence-in-arabic-prose-202605120758,https://smarticle.tech/ar/article/fasaha-and-literary-eloquence-criteria-of-excellence-in-arabic-prose-202605120758,Arabic Rhetoric,The Arabic Prose Poem,https://doi.org/10.3366/edinburgh/9781474474962.001.0001,"Huda J. Fakhreddine. ""The Arabic Prose Poem"". Edinburgh University Press, 2021.","هدى ج. فخر الدين. ""القصيدة النثر العربية"". مطبعة جامعة إدنبرة، 2021."
Arabic Lexicography: Classical Dictionaries from Khalil to Lisan al-Arab,علم المعاجم العربية: القواميس الكلاسيكية من خليل إلى لسان العرب.,https://smarticle.tech/en/article/arabic-lexicography-classical-dictionaries-from-khalil-to-lisan-al-arab-202605120805,https://smarticle.tech/ar/article/arabic-lexicography-classical-dictionaries-from-khalil-to-lisan-al-arab-202605120805,Arabic Vocabulary,Al- Saq 'ala al-Saq,https://openlibrary.org/works/OL10919696W,"Al- Saq 'ala al-Saq. by Aḥmad Fāris Shidyāq, Humphrey Davies. (1855). — Dār Maktabat al-Ḥayāh. ISBN: 9953554064",Al- Saq 'ala al-Saq. بقلم Aḥmad Fāris Shidyāq، Humphrey Davies. (1855). — Dār Maktabat al-Ḥayāh. ردمك: 9953554064
Arabic Lexicography: Classical Dictionaries from Khalil to Lisan al-Arab,علم المعاجم العربية: القواميس الكلاسيكية من خليل إلى لسان العرب.,https://smarticle.tech/en/article/arabic-lexicography-classical-dictionaries-from-khalil-to-lisan-al-arab-202605120805,https://smarticle.tech/ar/article/arabic-lexicography-classical-dictionaries-from-khalil-to-lisan-al-arab-202605120805,Arabic Vocabulary,al-Lughah al-ʻArabīyah wa-al-taʻrīb fī al-ʻaṣr al-ḥadīth,https://openlibrary.org/works/OL11211011W,al-Lughah al-ʻArabīyah wa-al-taʻrīb fī al-ʻaṣr al-ḥadīth. by ʻAbd al-Karīm Khalīfah. (1987). — Majmaʻ al-Lughah al-ʻArabīyah al-Urdunī,al-Lughah al-ʻArabīyah wa-al-taʻrīb fī al-ʻaṣr al-ḥadīth. بقلم ʻAbd al-Karīm Khalīfah. (1987). — Majmaʻ al-Lughah al-ʻArabīyah al-Urdunī
Arabic Lexicography: Classical Dictionaries from Khalil to Lisan al-Arab,علم المعاجم العربية: القواميس الكلاسيكية من خليل إلى لسان العرب.,https://smarticle.tech/en/article/arabic-lexicography-classical-dictionaries-from-khalil-to-lisan-al-arab-202605120805,https://smarticle.tech/ar/article/arabic-lexicography-classical-dictionaries-from-khalil-to-lisan-al-arab-202605120805,Arabic Vocabulary,al- Lughah al-ʻArabīyah,https://openlibrary.org/works/OL13078218W,al- Lughah al-ʻArabīyah. by Ḥasan Nawfal. (2000). — al-Yāzūrī,al- Lughah al-ʻArabīyah. بقلم Ḥasan Nawfal. (2000). — al-Yāzūrī
Arabic Lexicography: Classical Dictionaries from Khalil to Lisan al-Arab,علم المعاجم العربية: القواميس الكلاسيكية من خليل إلى لسان العرب.,https://smarticle.tech/en/article/arabic-lexicography-classical-dictionaries-from-khalil-to-lisan-al-arab-202605120805,https://smarticle.tech/ar/article/arabic-lexicography-classical-dictionaries-from-khalil-to-lisan-al-arab-202605120805,Arabic Vocabulary,al-Istishhād fī al-muʻjam al-lughawī al-tārīkhī,https://openlibrary.org/works/OL32921590W,al-Istishhād fī al-muʻjam al-lughawī al-tārīkhī. by Muṣṭafá Muḥammad Ṣalāḥ. (2012). — ʻĀlam al-Kutub. ISBN: 9789772328314,al-Istishhād fī al-muʻjam al-lughawī al-tārīkhī. بقلم Muṣṭafá Muḥammad Ṣalāḥ. (2012). — ʻĀlam al-Kutub. ردمك: 9789772328314
Arabic Lexicography: Classical Dictionaries from Khalil to Lisan al-Arab,علم المعاجم العربية: القواميس الكلاسيكية من خليل إلى لسان العرب.,https://smarticle.tech/en/article/arabic-lexicography-classical-dictionaries-from-khalil-to-lisan-al-arab-202605120805,https://smarticle.tech/ar/article/arabic-lexicography-classical-dictionaries-from-khalil-to-lisan-al-arab-202605120805,Arabic Vocabulary,Khalil Ibn Ahmad Al-Farahidi : His Contribution to Arabic Linguistics,https://doi.org/10.64487/fjaru.v40a12,"Islam, Md. Minarul, and. ""Khalil Ibn Ahmad Al-Farahidi : His Contribution to Arabic Linguistics"". crossref, 2025.","الإسلام، مد. منارول، وآخرون. ""خليل بن أحمد الفراهيدي: إسهاماته في علم اللغة العربي"". كروسرف، ٢٠٢٥."
Semantic Change and Conceptual Development in the Arabic Lexicon,التغير الدلالي وتطور المفاهيم في المعجم العربي,https://smarticle.tech/en/article/semantic-change-and-conceptual-development-in-the-arabic-lexicon-202605120811,https://smarticle.tech/ar/article/semantic-change-and-conceptual-development-in-the-arabic-lexicon-202605120811,Arabic Vocabulary,Bible,https://archive.org/details/holybiblesoarran01unse,Bible. by Bible. (1200). — E.F. Backus. ISBN: 0564069019,Bible. بقلم Bible. (1200). — E.F. Backus. ردمك: 0564069019
Semantic Change and Conceptual Development in the Arabic Lexicon,التغير الدلالي وتطور المفاهيم في المعجم العربي,https://smarticle.tech/en/article/semantic-change-and-conceptual-development-in-the-arabic-lexicon-202605120811,https://smarticle.tech/ar/article/semantic-change-and-conceptual-development-in-the-arabic-lexicon-202605120811,Arabic Vocabulary,Al- Saq 'ala al-Saq,https://openlibrary.org/works/OL10919696W,"Al- Saq 'ala al-Saq. by Aḥmad Fāris Shidyāq, Humphrey Davies. (1855). — Dar maktabat al-hayah. ISBN: 9781479897544",Al- Saq 'ala al-Saq. بقلم Aḥmad Fāris Shidyāq، Humphrey Davies. (1855). — Dar maktabat al-hayah. ردمك: 9781479897544
Semantic Change and Conceptual Development in the Arabic Lexicon,التغير الدلالي وتطور المفاهيم في المعجم العربي,https://smarticle.tech/en/article/semantic-change-and-conceptual-development-in-the-arabic-lexicon-202605120811,https://smarticle.tech/ar/article/semantic-change-and-conceptual-development-in-the-arabic-lexicon-202605120811,Arabic Vocabulary,Wörterbuch der klassischen arabischen Sprache,https://openlibrary.org/works/OL18738684W,Wörterbuch der klassischen arabischen Sprache. by Manfred Ullmann. (1970). — Harrassowitz Verlag. ISBN: 9783447038058,Wörterbuch der klassischen arabischen Sprache. بقلم Manfred Ullmann. (1970). — Harrassowitz Verlag. ردمك: 9783447038058
Semantic Change and Conceptual Development in the Arabic Lexicon,التغير الدلالي وتطور المفاهيم في المعجم العربي,https://smarticle.tech/en/article/semantic-change-and-conceptual-development-in-the-arabic-lexicon-202605120811,https://smarticle.tech/ar/article/semantic-change-and-conceptual-development-in-the-arabic-lexicon-202605120811,Arabic Vocabulary,Arabic lexicography,https://archive.org/details/arabiclexicograp0000john_z1x1,Arabic lexicography. by John A. Haywood. (1960). — E. J. Brill,Arabic lexicography. بقلم John A. Haywood. (1960). — E. J. Brill
Semantic Change and Conceptual Development in the Arabic Lexicon,التغير الدلالي وتطور المفاهيم في المعجم العربي,https://smarticle.tech/en/article/semantic-change-and-conceptual-development-in-the-arabic-lexicon-202605120811,https://smarticle.tech/ar/article/semantic-change-and-conceptual-development-in-the-arabic-lexicon-202605120811,Arabic Vocabulary,al- Lughah al-ʻArabīyah,https://openlibrary.org/works/OL13078218W,al- Lughah al-ʻArabīyah. by Ḥasan Nawfal. (2000). — Al-Yāzūrī,al- Lughah al-ʻArabīyah. بقلم Ḥasan Nawfal. (2000). — Al-Yāzūrī
"Arabic Loanwords: Borrowings from Persian, Greek, and Modern Languages",الكلمات العربية المستعارة: من الفارسية واليونانية واللغات الحديثة.,https://smarticle.tech/en/article/arabic-loanwords-borrowings-from-persian-greek-and-modern-languages-202605120817,https://smarticle.tech/ar/article/arabic-loanwords-borrowings-from-persian-greek-and-modern-languages-202605120817,Arabic Vocabulary,Arabic loan-words in Malay,https://openlibrary.org/works/OL4950756W,Arabic loan-words in Malay. by Muhammad Abdul Jabbar Beg. (1977). — University of Malaya Press. ISBN: 967999001X,Arabic loan-words in Malay. بقلم Muhammad Abdul Jabbar Beg. (1977). — University of Malaya Press. ردمك: 967999001X
"Arabic Loanwords: Borrowings from Persian, Greek, and Modern Languages",الكلمات العربية المستعارة: من الفارسية واليونانية واللغات الحديثة.,https://smarticle.tech/en/article/arabic-loanwords-borrowings-from-persian-greek-and-modern-languages-202605120817,https://smarticle.tech/ar/article/arabic-loanwords-borrowings-from-persian-greek-and-modern-languages-202605120817,Arabic Vocabulary,Arabic loanwords in Malay,https://openlibrary.org/works/OL10361210W,Arabic loanwords in Malay. by Daryll Alan Brady. (1978),Arabic loanwords in Malay. بقلم Daryll Alan Brady. (1978)
"Arabic Loanwords: Borrowings from Persian, Greek, and Modern Languages",الكلمات العربية المستعارة: من الفارسية واليونانية واللغات الحديثة.,https://smarticle.tech/en/article/arabic-loanwords-borrowings-from-persian-greek-and-modern-languages-202605120817,https://smarticle.tech/ar/article/arabic-loanwords-borrowings-from-persian-greek-and-modern-languages-202605120817,Arabic Vocabulary,al-Muʻarrab wa-al-dakhīl wa-al-alfāẓ al-ʻālamīyah,https://openlibrary.org/works/OL33413246W,al-Muʻarrab wa-al-dakhīl wa-al-alfāẓ al-ʻālamīyah. by Usāmah Rashīd Ṣaffār. (2011). — Dār al-Kutub al-ʻIlmīyah. ISBN: 2745169475,al-Muʻarrab wa-al-dakhīl wa-al-alfāẓ al-ʻālamīyah. بقلم Usāmah Rashīd Ṣaffār. (2011). — Dār al-Kutub al-ʻIlmīyah. ردمك: 2745169475
"Arabic Loanwords: Borrowings from Persian, Greek, and Modern Languages",الكلمات العربية المستعارة: من الفارسية واليونانية واللغات الحديثة.,https://smarticle.tech/en/article/arabic-loanwords-borrowings-from-persian-greek-and-modern-languages-202605120817,https://smarticle.tech/ar/article/arabic-loanwords-borrowings-from-persian-greek-and-modern-languages-202605120817,Arabic Vocabulary,The morphology of loanwords in Urdu,https://openlibrary.org/works/OL32633290W,The morphology of loanwords in Urdu. by Riaz Ahmed Mangrio. (2016). — Cambridge Scholars Publishing. ISBN: 1443871621,The morphology of loanwords in Urdu. بقلم Riaz Ahmed Mangrio. (2016). — Cambridge Scholars Publishing. ردمك: 1443871621
"Arabic Loanwords: Borrowings from Persian, Greek, and Modern Languages",الكلمات العربية المستعارة: من الفارسية واليونانية واللغات الحديثة.,https://smarticle.tech/en/article/arabic-loanwords-borrowings-from-persian-greek-and-modern-languages-202605120817,https://smarticle.tech/ar/article/arabic-loanwords-borrowings-from-persian-greek-and-modern-languages-202605120817,Arabic Vocabulary,A first ethnolinguistic comparison of Arabic loanwords common to Hausa and Swahili,https://openlibrary.org/works/OL1291582W,A first ethnolinguistic comparison of Arabic loanwords common to Hausa and Swahili. by Sergio Baldi. (1988). — Istituto universitario orientale,A first ethnolinguistic comparison of Arabic loanwords common to Hausa and Swahili. بقلم Sergio Baldi. (1988). — Istituto universitario orientale
"Arabic Loanwords: Borrowings from Persian, Greek, and Modern Languages",الكلمات العربية المستعارة: من الفارسية واليونانية واللغات الحديثة.,https://smarticle.tech/en/article/arabic-loanwords-borrowings-from-persian-greek-and-modern-languages-202605120817,https://smarticle.tech/ar/article/arabic-loanwords-borrowings-from-persian-greek-and-modern-languages-202605120817,Arabic Vocabulary,The Korean Language,https://books.google.com/books,The Korean Language. by Ho-Min Sohn. (2001). — Cambridge University Press. ISBN: 0521369436,The Korean Language. بقلم Ho-Min Sohn. (2001). — Cambridge University Press. ردمك: 0521369436
"Arabic Loanwords: Borrowings from Persian, Greek, and Modern Languages",الكلمات العربية المستعارة: من الفارسية واليونانية واللغات الحديثة.,https://smarticle.tech/en/article/arabic-loanwords-borrowings-from-persian-greek-and-modern-languages-202605120817,https://smarticle.tech/ar/article/arabic-loanwords-borrowings-from-persian-greek-and-modern-languages-202605120817,Arabic Vocabulary,Persian Sufi Poem : Vocabulary and Terminology,https://openlibrary.org/works/OL21309922W,Persian Sufi Poem : Vocabulary and Terminology. by Bo Utas. (2017). — Taylor & Francis Group. ISBN: 113805884X,Persian Sufi Poem : Vocabulary and Terminology. بقلم Bo Utas. (2017). — Taylor & Francis Group. ردمك: 113805884X
"Arabic Loanwords: Borrowings from Persian, Greek, and Modern Languages",الكلمات العربية المستعارة: من الفارسية واليونانية واللغات الحديثة.,https://smarticle.tech/en/article/arabic-loanwords-borrowings-from-persian-greek-and-modern-languages-202605120817,https://smarticle.tech/ar/article/arabic-loanwords-borrowings-from-persian-greek-and-modern-languages-202605120817,Arabic Vocabulary,A Persian Sufi poem,https://openlibrary.org/works/OL6510978W,A Persian Sufi poem. by Bo Utas. (1978). — Curzon Press. ISBN: 0700700168,A Persian Sufi poem. بقلم Bo Utas. (1978). — Curzon Press. ردمك: 0700700168
"Arabic Loanwords: Borrowings from Persian, Greek, and Modern Languages",الكلمات العربية المستعارة: من الفارسية واليونانية واللغات الحديثة.,https://smarticle.tech/en/article/arabic-loanwords-borrowings-from-persian-greek-and-modern-languages-202605120817,https://smarticle.tech/ar/article/arabic-loanwords-borrowings-from-persian-greek-and-modern-languages-202605120817,Arabic Vocabulary,On the Middle Iranian Borrowings in Qurʾānic (and Pre-Islamic) Arabic,https://doi.org/10.1163/9789004343047_011,"Cheung, Johnny. ""On the Middle Iranian Borrowings in Qurʾānic (and Pre-Islamic) Arabic"". *crossref*, 2017.","تشونغ، جوني. ""حول الاقتراضات الإيرانية الوسطى في العربية القرآنية (والعربية ما قبل الإسلام)"". *كروسريف*، 2017."
"Arabic Loanwords: Borrowings from Persian, Greek, and Modern Languages",الكلمات العربية المستعارة: من الفارسية واليونانية واللغات الحديثة.,https://smarticle.tech/en/article/arabic-loanwords-borrowings-from-persian-greek-and-modern-languages-202605120817,https://smarticle.tech/ar/article/arabic-loanwords-borrowings-from-persian-greek-and-modern-languages-202605120817,Arabic Vocabulary,61. Language Contact between Arabic and Modern European Languages,https://doi.org/10.1515/9783110251586.1022,"Edzard, Lutz. ""Language Contact between Arabic and Modern European Languages"". crossref, 2011.","إيدزارد، لوتز. ""التواصل اللغوي بين العربية واللغات الأوروبية الحديثة"". *كروسريف*، 2011."
Arabic Phonetics and Makharij al-Huruf: Articulation Points and Manner,علم الأصوات العربية ومخارج الحروف: نقاط النطق والأسلوب.,https://smarticle.tech/en/article/arabic-phonetics-and-makharij-al-huruf-articulation-points-and-manner-202605120823,https://smarticle.tech/ar/article/arabic-phonetics-and-makharij-al-huruf-articulation-points-and-manner-202605120823,Arabic Pronunciation,Arabic phonetics,https://openlibrary.org/works/OL68420W,Arabic phonetics. by Avicenna. (1963). — Sh. Muhammad Ashraf,Arabic phonetics. بقلم Avicenna. (1963). — Sh. Muhammad Ashraf
Arabic Phonetics and Makharij al-Huruf: Articulation Points and Manner,علم الأصوات العربية ومخارج الحروف: نقاط النطق والأسلوب.,https://smarticle.tech/en/article/arabic-phonetics-and-makharij-al-huruf-articulation-points-and-manner-202605120823,https://smarticle.tech/ar/article/arabic-phonetics-and-makharij-al-huruf-articulation-points-and-manner-202605120823,Arabic Pronunciation,Introduction to modern standard Arabic pronunciation and writing,https://archive.org/details/introductiontomo0000unse_k7j0,Introduction to modern standard Arabic pronunciation and writing. by Peter F. Abboud. (1968). — Inter-University Committee for Near Eastern Languages,Introduction to modern standard Arabic pronunciation and writing. بقلم Peter F. Abboud. (1968). — Inter-University Committee for Near Eastern Languages
Arabic Phonetics and Makharij al-Huruf: Articulation Points and Manner,علم الأصوات العربية ومخارج الحروف: نقاط النطق والأسلوب.,https://smarticle.tech/en/article/arabic-phonetics-and-makharij-al-huruf-articulation-points-and-manner-202605120823,https://smarticle.tech/ar/article/arabic-phonetics-and-makharij-al-huruf-articulation-points-and-manner-202605120823,Arabic Pronunciation,Alif baa with multimedia,https://openlibrary.org/works/OL2625714W,Alif baa with multimedia. by Kristen Brustad. (2009). — Georgetown University Press. ISBN: 9781589015081,Alif baa with multimedia. بقلم Kristen Brustad. (2009). — Georgetown University Press. ردمك: 9781589015081
Arabic Phonetics and Makharij al-Huruf: Articulation Points and Manner,علم الأصوات العربية ومخارج الحروف: نقاط النطق والأسلوب.,https://smarticle.tech/en/article/arabic-phonetics-and-makharij-al-huruf-articulation-points-and-manner-202605120823,https://smarticle.tech/ar/article/arabic-phonetics-and-makharij-al-huruf-articulation-points-and-manner-202605120823,Arabic Pronunciation,Alif Baa,https://archive.org/details/alifbaaintroduct0000kris,"Alif Baa. by Kristen Brustad, Mahmoud Al-Batal, Abbas Al-Tonsi. (1996). — Georgetown University Press. ISBN: 9781626161221",Alif Baa. بقلم Kristen Brustad، Mahmoud Al-Batal، Abbas Al-Tonsi. (1996). — Georgetown University Press. ردمك: 9781626161221
Arabic Phonetics and Makharij al-Huruf: Articulation Points and Manner,علم الأصوات العربية ومخارج الحروف: نقاط النطق والأسلوب.,https://smarticle.tech/en/article/arabic-phonetics-and-makharij-al-huruf-articulation-points-and-manner-202605120823,https://smarticle.tech/ar/article/arabic-phonetics-and-makharij-al-huruf-articulation-points-and-manner-202605120823,Arabic Pronunciation,Makhārij al-ḥurūf,https://openlibrary.org/works/OL68433W,"Makhārij al-ḥurūf. by Avicenna. (1969). — Da Afghānistān da ʻUlūmo Akādemī, da Zhabo aw Adabiyāto Instītūt","Makhārij al-ḥurūf. بقلم Avicenna. (1969). — Da Afghānistān da ʻUlūmo Akādemī, da Zhabo aw Adabiyāto Instītūt"
Arabic Phonetics and Makharij al-Huruf: Articulation Points and Manner,علم الأصوات العربية ومخارج الحروف: نقاط النطق والأسلوب.,https://smarticle.tech/en/article/arabic-phonetics-and-makharij-al-huruf-articulation-points-and-manner-202605120823,https://smarticle.tech/ar/article/arabic-phonetics-and-makharij-al-huruf-articulation-points-and-manner-202605120823,Arabic Pronunciation,"Makhārij al-ḥurūf, ya, Asbāb ḥudūs̲ al-ḥurūf",https://openlibrary.org/works/OL15273625W,"Makhārij al-ḥurūf, ya, Asbāb ḥudūs̲ al-ḥurūf. by Avicenna. (1969). — Bunyād-i Farhang-i Īrān","Makhārij al-ḥurūf, ya, Asbāb ḥudūs̲ al-ḥurūf. بقلم Avicenna. (1969). — Bunyād-i Farhang-i Īrān"
Arabic Phonetics and Makharij al-Huruf: Articulation Points and Manner,علم الأصوات العربية ومخارج الحروف: نقاط النطق والأسلوب.,https://smarticle.tech/en/article/arabic-phonetics-and-makharij-al-huruf-articulation-points-and-manner-202605120823,https://smarticle.tech/ar/article/arabic-phonetics-and-makharij-al-huruf-articulation-points-and-manner-202605120823,Arabic Pronunciation,"Makhārij al-ḥurūf, yā, Asbāb-i ḥudūs̲ al-ḥurūf",https://openlibrary.org/works/OL15273626W,"Makhārij al-ḥurūf, yā, Asbāb-i ḥudūs̲ al-ḥurūf. by Avicenna. (1954). — Dānishgah Tihrān","Makhārij al-ḥurūf, yā, Asbāb-i ḥudūs̲ al-ḥurūf. بقلم Avicenna. (1954). — Dānishgah Tihrān"
Tajweed: Rules of Quranic Recitation and Phonological Precision,التجويد: قواعد تلاوة القرآن والدقة الفونولوجية,https://smarticle.tech/en/article/tajweed-rules-of-quranic-recitation-and-phonological-precision-202605120830,https://smarticle.tech/ar/article/tajweed-rules-of-quranic-recitation-and-phonological-precision-202605120830,Arabic Pronunciation,Tajweed Diagrams,https://openlibrary.org/works/OL39788448W,Tajweed Diagrams. by Khadeejah Akyurt. (2013). — CreateSpace Independent Publishing Platform. ISBN: 9781493609390,Tajweed Diagrams. بقلم Khadeejah Akyurt. (2013). — CreateSpace Independent Publishing Platform. ردمك: 9781493609390
Tajweed: Rules of Quranic Recitation and Phonological Precision,التجويد: قواعد تلاوة القرآن والدقة الفونولوجية,https://smarticle.tech/en/article/tajweed-rules-of-quranic-recitation-and-phonological-precision-202605120830,https://smarticle.tech/ar/article/tajweed-rules-of-quranic-recitation-and-phonological-precision-202605120830,Arabic Pronunciation,Detailed Pictorial Tajweed,https://openlibrary.org/works/OL29467863W,Detailed Pictorial Tajweed. by Mustafa Raslan. (2019). — Independently Published. ISBN: 1797612700,Detailed Pictorial Tajweed. بقلم Mustafa Raslan. (2019). — Independently Published. ردمك: 1797612700
