Academic Concept,Concept URL,Subcategory,Reference Title,Reference URL,Citation
"Arabic Orthography: Script Conventions, Hamza Rules, and Spelling Standards",https://smarticle.tech/en/article/arabic-orthography-script-conventions-hamza-rules-and-spelling-standards-202605120844,Arabic Spelling,al-Qirāʾah wa-al-maḥfūẓāt wa-al-taʻbīr,https://openlibrary.org/works/OL42861661W,"al-Qirāʾah wa-al-maḥfūẓāt wa-al-taʻbīr. by Mīlād Manṣūr ʻAlī, ʻAbd al-Majīd Muḥammad Zukrī, al-ʻArabī Aḥmad Jumʻah. (2000). — al-Jamāhīrīyah al-ʻArabīyah al-Lībīyah al- Shaʻbīyah al-Ishtirākīyah al-ʻUẓmá, al-Lajnah al-Shaʻbīyah al-ʻĀmmah, Maṣlaḥat al-Wasāʾil al-Mustalzamāt"
"Arabic Orthography: Script Conventions, Hamza Rules, and Spelling Standards",https://smarticle.tech/en/article/arabic-orthography-script-conventions-hamza-rules-and-spelling-standards-202605120844,Arabic Spelling,Fann al-tarqīm fī al-ʻArabīyah,https://openlibrary.org/works/OL11144546W,Fann al-tarqīm fī al-ʻArabīyah. by ʻAbd al-Fattāḥ Aḥmad Ḥamūz. (1991). — Dār ʻAmmār
"Arabic Orthography: Script Conventions, Hamza Rules, and Spelling Standards",https://smarticle.tech/en/article/arabic-orthography-script-conventions-hamza-rules-and-spelling-standards-202605120844,Arabic Spelling,Akhbār al-muṣaḥḥifīn,https://openlibrary.org/works/OL15272718W,Akhbār al-muṣaḥḥifīn. by al-Ḥasan ibn ʻAbd Allāh ʻAskarī. (1986). — ʻĀlam al-Kutub
"Arabic Orthography: Script Conventions, Hamza Rules, and Spelling Standards",https://smarticle.tech/en/article/arabic-orthography-script-conventions-hamza-rules-and-spelling-standards-202605120844,Arabic Spelling,al- Tarqīm wa-ʻalāmātuhu fī al-lughah al-ʻArabīyah,https://openlibrary.org/works/OL12388087W,al- Tarqīm wa-ʻalāmātuhu fī al-lughah al-ʻArabīyah. by Aḥmad Zakī. (1988). — Maktabat al-Tawʻīyah al-Islāmīyah li-Iḥyāʼ al-Turāth al-Islāmī
The Historical Development of Arabic Script from Nabataean to Modern Form,https://smarticle.tech/en/article/the-historical-development-of-arabic-script-from-nabataean-to-modern-form-202605120851,Arabic Spelling,DeArabizing Arabia: Tracing Western Scholarship on the History of the Arabs and Arabic Language and Script,https://openlibrary.org/works/OL16794808W,DeArabizing Arabia: Tracing Western Scholarship on the History of the Arabs and Arabic Language and Script. by Saad D. Abulhab. (2011). — Blautopf Publishing. ISBN: 9780984984305
The Historical Development of Arabic Script from Nabataean to Modern Form,https://smarticle.tech/en/article/the-historical-development-of-arabic-script-from-nabataean-to-modern-form-202605120851,Arabic Spelling,Nabataean to Arabic: calligraphy and script development among the pre-Islamic Arabs,https://doi.org/10.4324/9781003420675-3,"Healey, John. ""Nabataean to Arabic: calligraphy and script development among the pre-Islamic Arabs"". crossref, 2023."
The Historical Development of Arabic Script from Nabataean to Modern Form,https://smarticle.tech/en/article/the-historical-development-of-arabic-script-from-nabataean-to-modern-form-202605120851,Arabic Spelling,List of the Arabic Words Appearing in Nabataean and Aramaic Legal Documents from the Judaean Desert,https://doi.org/10.71043/sci.v33i.2705,"Yardeni, Ada. ""List of the Arabic Words Appearing in Nabataean and Aramaic Legal Documents from the Judaean Desert"". *crossref*, 2020."
The Historical Development of Arabic Script from Nabataean to Modern Form,https://smarticle.tech/en/article/the-historical-development-of-arabic-script-from-nabataean-to-modern-form-202605120851,Arabic Spelling,What can Nabataean Aramaic tell us about Pre‐Islamic Arabic?,https://doi.org/10.1111/aae.12234,"Suchard, Benjamin D. ""What can Nabataean Aramaic tell us about Pre‐Islamic Arabic?"". *crossref*, 2023."
The Historical Development of Arabic Script from Nabataean to Modern Form,https://smarticle.tech/en/article/the-historical-development-of-arabic-script-from-nabataean-to-modern-form-202605120851,Arabic Spelling,Aramaic or Arabic? The Nabataeo-Arabic Script and the Language of the Inscriptions Written in This Script,https://doi.org/10.1163/9789004343047_005,"Nehmé, Laïla. ""Aramaic or Arabic? The Nabataeo-Arabic Script and the Language of the Inscriptions Written in This Script"". *crossref*, 2017."
The Historical Development of Arabic Script from Nabataean to Modern Form,https://smarticle.tech/en/article/the-historical-development-of-arabic-script-from-nabataean-to-modern-form-202605120851,Arabic Spelling,Corpus of Nabataean Aramaic-Greek Inscriptions,https://doi.org/10.30687/978-88-6969-507-0,"Giuseppe Petrantoni. ""Corpus of Nabataean Aramaic-Greek Inscriptions"". crossref, 2021."
Geographic Distribution and Classification of Arabic Dialects,https://smarticle.tech/en/article/geographic-distribution-and-classification-of-arabic-dialects-202605120857,Arabic Dialects,Indigenous Races of the Earth,https://books.google.com/books,"Indigenous Races of the Earth. by Josiah Clark Nott, George Robins Gliddon, Louis-Ferdinand-Alfred Maury. (1857)"
Geographic Distribution and Classification of Arabic Dialects,https://smarticle.tech/en/article/geographic-distribution-and-classification-of-arabic-dialects-202605120857,Arabic Dialects,An introduction to Egyptian colloquial Arabic,https://openlibrary.org/works/OL4627346W,An introduction to Egyptian colloquial Arabic. by T. F. Mitchell. (1956). — Clarendon Press. ISBN: 0198151497
Geographic Distribution and Classification of Arabic Dialects,https://smarticle.tech/en/article/geographic-distribution-and-classification-of-arabic-dialects-202605120857,Arabic Dialects,"The Classification of Arabic Dialects: Traditional Approaches, New Proposals, and Methodological Problems",https://doi.org/10.3390/books978-3-0365-6140-0,"Versteegh, Kees. ""The Classification of Arabic Dialects: Traditional Approaches, New Proposals, and Methodological Problems"". Crossref, 2022."
Geographic Distribution and Classification of Arabic Dialects,https://smarticle.tech/en/article/geographic-distribution-and-classification-of-arabic-dialects-202605120857,Arabic Dialects,Arabic Dialectology,https://doi.org/10.1093/oxfordhb/9780199764136.013.0013,"Behnstedt, Peter and Manfred Woidich. ""Arabic Dialectology"". *Oxford Handbook of Arabic Linguistics*, 2013."
Geographic Distribution and Classification of Arabic Dialects,https://smarticle.tech/en/article/geographic-distribution-and-classification-of-arabic-dialects-202605120857,Arabic Dialects,The Maghrebi dialects of Arabic,https://doi.org/10.1093/oso/9780198701378.003.0002,"Jordi Aguadé. ""The Maghrebi dialects of Arabic"". crossref, 2018."
Geographic Distribution and Classification of Arabic Dialects,https://smarticle.tech/en/article/geographic-distribution-and-classification-of-arabic-dialects-202605120857,Arabic Dialects,South Arabian and Arabic dialects,https://doi.org/10.1093/oso/9780198701378.003.0011,"Watson, Janet. ""South Arabian and Arabic dialects"". crossref, 2018."
Geographic Distribution and Classification of Arabic Dialects,https://smarticle.tech/en/article/geographic-distribution-and-classification-of-arabic-dialects-202605120857,Arabic Dialects,The Arabic dialects of the Gulf,https://doi.org/10.1093/oso/9780198701378.003.0005,"Clive Holes. ""The Arabic dialects of the Gulf"". crossref, 2018."
Geographic Distribution and Classification of Arabic Dialects,https://smarticle.tech/en/article/geographic-distribution-and-classification-of-arabic-dialects-202605120857,Arabic Dialects,Arabic Historical Dialectology,https://doi.org/10.1093/oso/9780198701378.001.0001,"Oxford University Press. ""Arabic Historical Dialectology"". *Oxford Research Encyclopedias*, 2018."
"Levantine Arabic: Phonological Features, Vocabulary, and Historical Development",https://smarticle.tech/en/article/levantine-arabic-phonological-features-vocabulary-and-historical-developmen-202605120906,Arabic Dialects,Apocrypha Syriaca,https://archive.org/details/apocryphasyriaca00lewiuoft,Apocrypha Syriaca. by Unknown Author. (1902). — Clay
"Levantine Arabic: Phonological Features, Vocabulary, and Historical Development",https://smarticle.tech/en/article/levantine-arabic-phonological-features-vocabulary-and-historical-developmen-202605120906,Arabic Dialects,Levantine & Egyptian Arabic : comparative study,https://openlibrary.org/works/OL11308185W,"Levantine & Egyptian Arabic : comparative study. by Margaret K Omar. (1976). — U.S. Dept. of State, Foreign Service Institute : for sale by the Supt. of Docs., U.S. Govt. Print. Off."
"Levantine Arabic: Phonological Features, Vocabulary, and Historical Development",https://smarticle.tech/en/article/levantine-arabic-phonological-features-vocabulary-and-historical-developmen-202605120906,Arabic Dialects,"Levantine Arabic, introduction to pronunciation",https://openlibrary.org/works/OL11784347W,"Levantine Arabic, introduction to pronunciation. by James A. Snow. (1971). — Foreign Service Institute"
"Levantine Arabic: Phonological Features, Vocabulary, and Historical Development",https://smarticle.tech/en/article/levantine-arabic-phonological-features-vocabulary-and-historical-developmen-202605120906,Arabic Dialects,Levantine Arabic,https://openlibrary.org/works/OL11773722W,"Levantine Arabic. by Foreign Service Institute (U.S.).. (1971). — Dept. of State, [For sale by the Supt. of Docs., U.S. Govt. Print. Off.]"
"Levantine Arabic: Phonological Features, Vocabulary, and Historical Development",https://smarticle.tech/en/article/levantine-arabic-phonological-features-vocabulary-and-historical-developmen-202605120906,Arabic Dialects,Colloquial Arabic (Levantine),https://archive.org/details/colloquialarabic00mclo,Colloquial Arabic (Levantine). by Leslie J. McLoughlin. (1982). — Taylor & Francis Inc. ISBN: 9780710006684
"Levantine Arabic: Phonological Features, Vocabulary, and Historical Development",https://smarticle.tech/en/article/levantine-arabic-phonological-features-vocabulary-and-historical-developmen-202605120906,Arabic Dialects,Levantine Arabic for non-natives,https://archive.org/details/levantinearabicf00huss,Levantine Arabic for non-natives. by Lutfi Hussein. (1993). — Yale University Press. ISBN: 9780300056334
"Levantine Arabic: Phonological Features, Vocabulary, and Historical Development",https://smarticle.tech/en/article/levantine-arabic-phonological-features-vocabulary-and-historical-developmen-202605120906,Arabic Dialects,The Sociopragmatics of Attitude Datives in Levantine Arabic,https://doi.org/10.3366/edinburgh/9781474434072.001.0001,"Haddad, Youssef A. ""The Sociopragmatics of Attitude Datives in Levantine Arabic"". Edinburgh, 2018."
"Levantine Arabic: Phonological Features, Vocabulary, and Historical Development",https://smarticle.tech/en/article/levantine-arabic-phonological-features-vocabulary-and-historical-developmen-202605120906,Arabic Dialects,Interrogation and negation with <i>ši</i> in North African and Levantine Arabic,https://doi.org/10.1093/acprof:oso/9780198718123.003.0005,"David Wilmsen. ""Interrogation and negation with <i>ši</i> in North African and Levantine Arabic"". crossref, 2014."
Kumzari Language Contact Dynamics with Arabic in Persian Gulf,https://smarticle.tech/en/article/kumzari-language-contact-dynamics-with-arabic-in-persian-gulf-202605281044,Sociolinguistics,FROM THE HISTORY OF THE STUDY OF MULTILINGUALISM AMONG QUMZARI SPEAKERS IN THE PERSIAN GULF,https://journals.udsu.ru/multilingualism/article/view/8977/7606,"FROM THE HISTORY OF THE STUDY OF MULTILINGUALISM AMONG QUMZARI SPEAKERS IN THE PERSIAN GULF. ""From the History of the Study of Multilingualism Among Qumzari Speakers in the Persian Gulf"". *doaj*, 2023."
Kumzari Language Contact Dynamics with Arabic in Persian Gulf,https://smarticle.tech/en/article/kumzari-language-contact-dynamics-with-arabic-in-persian-gulf-202605281044,Sociolinguistics,Linguistic competence of Persian heritage versus second language speakers,https://doi.org/10.4324/9780429446221-5,"Linguistic competence of Persian heritage versus second language speakers""."
Garces Model for Evaluating Persian Sufi Translation Quality,https://smarticle.tech/en/article/garces-model-for-evaluating-persian-sufi-translation-quality-202605281054,Persian Language,Criticism of the Translation of the Mantiq Al-Tair by Badi’ Mohammad Jomeh Based on Garces Theory,https://doi.org/10.22054/rctall.2024.75995.1696,"Criticism of the Translation of the Mantiq Al-Tair by Badi’ Mohammad Jomeh Based on Garces Theory. ""Criticism of the Translation of the Mantiq Al-Tair by Badi’ Mohammad Jomeh Based on Garces Theory"". doaj, 2023."
Garces Model for Evaluating Persian Sufi Translation Quality,https://smarticle.tech/en/article/garces-model-for-evaluating-persian-sufi-translation-quality-202605281054,Persian Language,Hermeneutic approach to the French translation of some mystical words of Mantiq al-Tair of Attar ( A Study of Omberto Eco),https://doi.org/10.22051/jlr.2021.32706.1909,Hermeneutic approach to the French translation of some mystical words of Mantiq al-Tair of Attar ( A Study of Omberto Eco).
Problem-Based Learning Boosts Arabic Syntax Mastery by 30 Percent,https://smarticle.tech/en/article/problem-based-learning-boosts-arabic-syntax-mastery-by-30-percent-202605281103,Arabic Grammar,From Tradition to Transformation: Addressing Challenges and Trends in Arabic Syntax Mastery via Problem-Based Learning,https://doi.org/10.38073/lughawiyyat.v8i1.2329,"Lughawiyyat. ""From Tradition to Transformation: Addressing Challenges and Trends in Arabic Syntax Mastery via Problem-Based Learning"". doaj, 2025."
Problem-Based Learning Boosts Arabic Syntax Mastery by 30 Percent,https://smarticle.tech/en/article/problem-based-learning-boosts-arabic-syntax-mastery-by-30-percent-202605281103,Arabic Grammar,The Syntax-Semantics Interface Of Copular Constructions: Evidence From Standard Arabic,https://doi.org/10.18860/ijazarabi.v8i2.31782,"The Syntax-Semantics Interface Of Copular Constructions: Evidence From Standard Arabic""."
Problem-Based Learning Boosts Arabic Syntax Mastery by 30 Percent,https://smarticle.tech/en/article/problem-based-learning-boosts-arabic-syntax-mastery-by-30-percent-202605281103,Arabic Grammar,Implementing Problem based Learning Method in Teaching Arabic Syntax,https://doi.org/10.5220/0009913806480651,Implementing Problem based Learning Method in Teaching Arabic Syntax.
Problem-Based Learning Boosts Arabic Syntax Mastery by 30 Percent,https://smarticle.tech/en/article/problem-based-learning-boosts-arabic-syntax-mastery-by-30-percent-202605281103,Arabic Grammar,Sībawayhi's Kitāb: an Enunciative Approach to Syntax,https://doi.org/10.4324/9781315512778-10,"Sībawayhi's Kitāb: an Enunciative Approach to Syntax""."
Problem-Based Learning Boosts Arabic Syntax Mastery by 30 Percent,https://smarticle.tech/en/article/problem-based-learning-boosts-arabic-syntax-mastery-by-30-percent-202605281103,Arabic Grammar,The Canonical Theory of Grammar: Syntax (Naḥw),https://doi.org/10.4324/9781315512778-11,"The Canonical Theory of Grammar: Syntax (Naḥw)""."
