Academic Concept (EN),Academic Concept (AR),Concept URL (EN),Concept URL (AR),Subcategory,Reference Title,Reference URL,Citation (EN),Citation (AR)
"Existentialism: Sartre, Heidegger, and Authentic Existence",الوجودية: سارتر، هايدغر، والوجود الأصيل,https://smarticle.tech/en/article/existentialism-sartre-heidegger-and-authentic-existence-202605160227,https://smarticle.tech/ar/article/existentialism-sartre-heidegger-and-authentic-existence-202605160227,Contemporary Philosophy,Relations with Others and Authentic Existence,https://doi.org/10.5040/9781472547552.ch-005,"Cross, R. ""Relations with Others and Authentic Existence"". *crossref*, 2010.","كروس، ر. ""العلاقات مع الآخرين والوجود الأصيل"". *كروسرف*، 2010."
"Existentialism: Sartre, Heidegger, and Authentic Existence",الوجودية: سارتر، هايدغر، والوجود الأصيل,https://smarticle.tech/en/article/existentialism-sartre-heidegger-and-authentic-existence-202605160227,https://smarticle.tech/ar/article/existentialism-sartre-heidegger-and-authentic-existence-202605160227,Contemporary Philosophy,"Heidegger, Authenticity and the Self",https://doi.org/10.4324/9781315771861,"Taylor, C. ""Heidegger, Authenticity and the Self"". *crossref*, 2014.","تايلور، س. ""هايدغر، الأصالة والذات"". *كروسرف*، 2014."
Analytic Philosophy: Logical Analysis and the Linguistic Turn,الفلسفة التحليلية: التحليل المنطقي والتحول اللغوي.,https://smarticle.tech/en/article/analytic-philosophy-logical-analysis-and-the-linguistic-turn-202605160234,https://smarticle.tech/ar/article/analytic-philosophy-logical-analysis-and-the-linguistic-turn-202605160234,Contemporary Philosophy,Tractatus logico-philosophicus,https://archive.org/details/tractatuslogicop1971witt,"Tractatus logico-philosophicus. by Ludwig Wittgenstein, Isidoro Reguera Pérez, Ivo Hernández. (1921). — K. Paul, Trench, Trubner & co., ltd.. ISBN: 8430938095","Tractatus logico-philosophicus. بقلم Ludwig Wittgenstein، Isidoro Reguera Pérez، Ivo Hernández. (1921). — K. Paul, Trench, Trubner & co., ltd.. ردمك: 8430938095"
Analytic Philosophy: Logical Analysis and the Linguistic Turn,الفلسفة التحليلية: التحليل المنطقي والتحول اللغوي.,https://smarticle.tech/en/article/analytic-philosophy-logical-analysis-and-the-linguistic-turn-202605160234,https://smarticle.tech/ar/article/analytic-philosophy-logical-analysis-and-the-linguistic-turn-202605160234,Contemporary Philosophy,The Problems of Philosophy,https://archive.org/details/rkas.1029.problemsofphilos0000bert_u1j0,"The Problems of Philosophy. by Bertrand Russell. (1900). — Westland, Brian. ISBN: 9781985105546","The Problems of Philosophy. بقلم Bertrand Russell. (1900). — Westland, Brian. ردمك: 9781985105546"
Analytic Philosophy: Logical Analysis and the Linguistic Turn,الفلسفة التحليلية: التحليل المنطقي والتحول اللغوي.,https://smarticle.tech/en/article/analytic-philosophy-logical-analysis-and-the-linguistic-turn-202605160234,https://smarticle.tech/ar/article/analytic-philosophy-logical-analysis-and-the-linguistic-turn-202605160234,Contemporary Philosophy,Organon,https://archive.org/details/theorganon01arisuoft,Organon. by Aristotle. (1481). — Harvard University Press. ISBN: 9789630514583,Organon. بقلم Aristotle. (1481). — Harvard University Press. ردمك: 9789630514583
Analytic Philosophy: Logical Analysis and the Linguistic Turn,الفلسفة التحليلية: التحليل المنطقي والتحول اللغوي.,https://smarticle.tech/en/article/analytic-philosophy-logical-analysis-and-the-linguistic-turn-202605160234,https://smarticle.tech/ar/article/analytic-philosophy-logical-analysis-and-the-linguistic-turn-202605160234,Contemporary Philosophy,Analytic Philosophy and the Linguistic Turn,https://doi.org/10.17325/sgjp.2011.27..9,"엄정식. ""Analytic Philosophy and the Linguistic Turn"". crossref, 2011.","엄정식. ""Analytic Philosophy and the Linguistic Turn"". crossref, 2011."
Analytic Philosophy: Logical Analysis and the Linguistic Turn,الفلسفة التحليلية: التحليل المنطقي والتحول اللغوي.,https://smarticle.tech/en/article/analytic-philosophy-logical-analysis-and-the-linguistic-turn-202605160234,https://smarticle.tech/ar/article/analytic-philosophy-logical-analysis-and-the-linguistic-turn-202605160234,Contemporary Philosophy,Hermeneutic and Analytic Philosophy. Two Complementary Versions of the Linguistic Turn?,https://doi.org/10.1017/cbo9780511524110.021,"Habermas, Jürgen. ""Hermeneutic and Analytic Philosophy. Two Complementary Versions of the Linguistic Turn?"". crossref, 1999.","Habermas, Jürgen. ""Hermeneutic and Analytic Philosophy. Two Complementary Versions of the Linguistic Turn?"". crossref, 1999."
Analytic Philosophy: Logical Analysis and the Linguistic Turn,الفلسفة التحليلية: التحليل المنطقي والتحول اللغوي.,https://smarticle.tech/en/article/analytic-philosophy-logical-analysis-and-the-linguistic-turn-202605160234,https://smarticle.tech/ar/article/analytic-philosophy-logical-analysis-and-the-linguistic-turn-202605160234,Contemporary Philosophy,Hausserl and the Linguistic Turn,https://doi.org/10.1093/019513916x.003.0007,"Charles Parsons. ""Hausserl and the Linguistic Turn"". crossref, 2001.","Charles Parsons. ""Hausserl and the Linguistic Turn"". crossref, 2001."
Analytic Philosophy: Logical Analysis and the Linguistic Turn,الفلسفة التحليلية: التحليل المنطقي والتحول اللغوي.,https://smarticle.tech/en/article/analytic-philosophy-logical-analysis-and-the-linguistic-turn-202605160234,https://smarticle.tech/ar/article/analytic-philosophy-logical-analysis-and-the-linguistic-turn-202605160234,Contemporary Philosophy,The Linguistic Turn in Analytic Philosophy,https://doi.org/10.1093/oxfordhb/9780199238842.013.0030,"Hacker, Peter M. S. ""The Linguistic Turn in Analytic Philosophy"". *Oxford Handbook of Analytic Philosophy*, 2013.","Hacker, Peter M. S. ""The Linguistic Turn in Analytic Philosophy"". *Oxford Handbook of Analytic Philosophy*, 2013."
Analytic Philosophy: Logical Analysis and the Linguistic Turn,الفلسفة التحليلية: التحليل المنطقي والتحول اللغوي.,https://smarticle.tech/en/article/analytic-philosophy-logical-analysis-and-the-linguistic-turn-202605160234,https://smarticle.tech/ar/article/analytic-philosophy-logical-analysis-and-the-linguistic-turn-202605160234,Contemporary Philosophy,The Linguistic Turn and the Conceptual Turn,https://doi.org/10.1002/9780470696675.ch1,"Rorty, R. ""The Linguistic Turn and the Conceptual Turn"". *crossref*, 2007.","Rorty, R. ""The Linguistic Turn and the Conceptual Turn"". *crossref*, 2007."
Analytic Philosophy: Logical Analysis and the Linguistic Turn,الفلسفة التحليلية: التحليل المنطقي والتحول اللغوي.,https://smarticle.tech/en/article/analytic-philosophy-logical-analysis-and-the-linguistic-turn-202605160234,https://smarticle.tech/ar/article/analytic-philosophy-logical-analysis-and-the-linguistic-turn-202605160234,Contemporary Philosophy,CHAPTER 1 THE LINGUISTIC TURN,https://doi.org/10.1515/9783110320763.19,"Rorty, Richard. ""CHAPTER 1 THE LINGUISTIC TURN"". *crossref*, 2003.","Rorty, Richard. ""CHAPTER 1 THE LINGUISTIC TURN"". *crossref*, 2003."
Analytic Philosophy: Logical Analysis and the Linguistic Turn,الفلسفة التحليلية: التحليل المنطقي والتحول اللغوي.,https://smarticle.tech/en/article/analytic-philosophy-logical-analysis-and-the-linguistic-turn-202605160234,https://smarticle.tech/ar/article/analytic-philosophy-logical-analysis-and-the-linguistic-turn-202605160234,Contemporary Philosophy,The Linguistic Turn in the German Tradition of the Philosophy of Language,https://doi.org/10.7551/mitpress/4249.003.0002,"Beaney, M. ""The Linguistic Turn in the German Tradition of the Philosophy of Language"". crossref, 2002.","Beaney, M. ""The Linguistic Turn in the German Tradition of the Philosophy of Language"". crossref, 2002."
"Postmodernism: Foucault, Derrida, and the Critique of Grand Narratives",ما بعد الحداثة: فوكو، دريدا، والنقد للقصص الكبرى.,https://smarticle.tech/en/article/postmodernism-foucault-derrida-and-the-critique-of-grand-narratives-202605160241,https://smarticle.tech/ar/article/postmodernism-foucault-derrida-and-the-critique-of-grand-narratives-202605160241,Contemporary Philosophy,Se una notte d'inverno un viaggiatore,https://archive.org/details/ruguozaidongyeyi0000calv,Se una notte d'inverno un viaggiatore. by Italo Calvino. (1979). — David Campbell Publishers. ISBN: 9782020062398,Se una notte d'inverno un viaggiatore. بقلم Italo Calvino. (1979). — David Campbell Publishers. ردمك: 9782020062398
"Postmodernism: Foucault, Derrida, and the Critique of Grand Narratives",ما بعد الحداثة: فوكو، دريدا، والنقد للقصص الكبرى.,https://smarticle.tech/en/article/postmodernism-foucault-derrida-and-the-critique-of-grand-narratives-202605160241,https://smarticle.tech/ar/article/postmodernism-foucault-derrida-and-the-critique-of-grand-narratives-202605160241,Contemporary Philosophy,Mille plateaux,https://archive.org/details/thousandplateaus0000dele,"Mille plateaux. by Gilles Deleuze, Félix Guattari. (1980). — Continuum. ISBN: 9788585490652",Mille plateaux. بقلم Gilles Deleuze، Félix Guattari. (1980). — Continuum. ردمك: 9788585490652
"Postmodernism: Foucault, Derrida, and the Critique of Grand Narratives",ما بعد الحداثة: فوكو، دريدا، والنقد للقصص الكبرى.,https://smarticle.tech/en/article/postmodernism-foucault-derrida-and-the-critique-of-grand-narratives-202605160241,https://smarticle.tech/ar/article/postmodernism-foucault-derrida-and-the-critique-of-grand-narratives-202605160241,Contemporary Philosophy,Quiddities,https://archive.org/details/ApparitionPoemsThePositTrilogy_641,Quiddities. by Adam Fieled. (2009). — Tears in the Fence. ISBN: 9781609640194,Quiddities. بقلم Adam Fieled. (2009). — Tears in the Fence. ردمك: 9781609640194
"Postmodernism: Foucault, Derrida, and the Critique of Grand Narratives",ما بعد الحداثة: فوكو، دريدا، والنقد للقصص الكبرى.,https://smarticle.tech/en/article/postmodernism-foucault-derrida-and-the-critique-of-grand-narratives-202605160241,https://smarticle.tech/ar/article/postmodernism-foucault-derrida-and-the-critique-of-grand-narratives-202605160241,Contemporary Philosophy,Mario Botta,https://archive.org/details/mariobottalightg0000bott,"Mario Botta. by Mario Botta, Vittorio Fagone, Francesco Dal Co. (1979). — Birkhauser Verlag. ISBN: 9788817865227",Mario Botta. بقلم Mario Botta، Vittorio Fagone، Francesco Dal Co. (1979). — Birkhauser Verlag. ردمك: 9788817865227
"Postmodernism: Foucault, Derrida, and the Critique of Grand Narratives",ما بعد الحداثة: فوكو، دريدا، والنقد للقصص الكبرى.,https://smarticle.tech/en/article/postmodernism-foucault-derrida-and-the-critique-of-grand-narratives-202605160241,https://smarticle.tech/ar/article/postmodernism-foucault-derrida-and-the-critique-of-grand-narratives-202605160241,Contemporary Philosophy,Aldo Rossi,https://openlibrary.org/works/OL543412W,Aldo Rossi. by Aldo Rossi. (1979). — Mazzotta. ISBN: 9781878271150,Aldo Rossi. بقلم Aldo Rossi. (1979). — Mazzotta. ردمك: 9781878271150
"Postmodernism: Foucault, Derrida, and the Critique of Grand Narratives",ما بعد الحداثة: فوكو، دريدا، والنقد للقصص الكبرى.,https://smarticle.tech/en/article/postmodernism-foucault-derrida-and-the-critique-of-grand-narratives-202605160241,https://smarticle.tech/ar/article/postmodernism-foucault-derrida-and-the-critique-of-grand-narratives-202605160241,Contemporary Philosophy,"Postmodernism, or, the cultural logic of late capitalism",https://archive.org/details/postmodernismorc0000jame_v7l1,"Postmodernism, or, the cultural logic of late capitalism. by Fredric Jameson. (1990). — Jing xiao zhe Xin hua shu dian. ISBN: 9788498796520","Postmodernism, or, the cultural logic of late capitalism. بقلم Fredric Jameson. (1990). — Jing xiao zhe Xin hua shu dian. ردمك: 9788498796520"
"Postmodernism: Foucault, Derrida, and the Critique of Grand Narratives",ما بعد الحداثة: فوكو، دريدا، والنقد للقصص الكبرى.,https://smarticle.tech/en/article/postmodernism-foucault-derrida-and-the-critique-of-grand-narratives-202605160241,https://smarticle.tech/ar/article/postmodernism-foucault-derrida-and-the-critique-of-grand-narratives-202605160241,Contemporary Philosophy,The philosophical discourse of modernity,https://archive.org/details/philosophicaldis0000habe,The philosophical discourse of modernity. by Jürgen Habermas. (1987). — Polity Press. ISBN: 9780262581028,The philosophical discourse of modernity. بقلم Jürgen Habermas. (1987). — Polity Press. ردمك: 9780262581028
"Postmodernism: Foucault, Derrida, and the Critique of Grand Narratives",ما بعد الحداثة: فوكو، دريدا، والنقد للقصص الكبرى.,https://smarticle.tech/en/article/postmodernism-foucault-derrida-and-the-critique-of-grand-narratives-202605160241,https://smarticle.tech/ar/article/postmodernism-foucault-derrida-and-the-critique-of-grand-narratives-202605160241,Contemporary Philosophy,Forord,https://archive.org/details/prefaceslightrea0000kier,Forord. by Søren Kierkegaard. (1844). — Univ Pr of Florida. ISBN: 9780691048277,Forord. بقلم Søren Kierkegaard. (1844). — Univ Pr of Florida. ردمك: 9780691048277
"Postmodernism: Foucault, Derrida, and the Critique of Grand Narratives",ما بعد الحداثة: فوكو، دريدا، والنقد للقصص الكبرى.,https://smarticle.tech/en/article/postmodernism-foucault-derrida-and-the-critique-of-grand-narratives-202605160241,https://smarticle.tech/ar/article/postmodernism-foucault-derrida-and-the-critique-of-grand-narratives-202605160241,Contemporary Philosophy,La fine della modernità,https://archive.org/details/elfindelamoderni00gian,"La fine della modernità. by Gianni Vattimo. (1985). — Reclam, Ditzingen. ISBN: 0801834449","La fine della modernità. بقلم Gianni Vattimo. (1985). — Reclam, Ditzingen. ردمك: 0801834449"
"Postmodernism: Foucault, Derrida, and the Critique of Grand Narratives",ما بعد الحداثة: فوكو، دريدا، والنقد للقصص الكبرى.,https://smarticle.tech/en/article/postmodernism-foucault-derrida-and-the-critique-of-grand-narratives-202605160241,https://smarticle.tech/ar/article/postmodernism-foucault-derrida-and-the-critique-of-grand-narratives-202605160241,Contemporary Philosophy,Peter Eisenman,https://openlibrary.org/works/OL121113W,"Peter Eisenman. by Peter Eisenman, Emmanuel Petit, Mark Wigley. (1988). — A + U. ISBN: 9783775715614",Peter Eisenman. بقلم Peter Eisenman، Emmanuel Petit، Mark Wigley. (1988). — A + U. ردمك: 9783775715614
Formal and Symbolic Logic: Propositional and Predicate Calculus,المنطق الرسمي والرمزي: حساب القضايا وحساب المتغيرات.,https://smarticle.tech/en/article/formal-and-symbolic-logic-propositional-and-predicate-calculus-202605160251,https://smarticle.tech/ar/article/formal-and-symbolic-logic-propositional-and-predicate-calculus-202605160251,Logic,Beginning logic,https://archive.org/details/beginninglogic00lemm,Beginning logic. by E. J. Lemmon. (1965). — Hackett Pub. Co.. ISBN: 9780442306762,Beginning logic. بقلم E. J. Lemmon. (1965). — Hackett Pub. Co.. ردمك: 9780442306762
Formal and Symbolic Logic: Propositional and Predicate Calculus,المنطق الرسمي والرمزي: حساب القضايا وحساب المتغيرات.,https://smarticle.tech/en/article/formal-and-symbolic-logic-propositional-and-predicate-calculus-202605160251,https://smarticle.tech/ar/article/formal-and-symbolic-logic-propositional-and-predicate-calculus-202605160251,Logic,Logic: theory and practice,https://openlibrary.org/works/OL7038578W,Logic: theory and practice. by M. K. Rennie. (1973). — University of Queensland Press. ISBN: 9780702208539,Logic: theory and practice. بقلم M. K. Rennie. (1973). — University of Queensland Press. ردمك: 9780702208539
Formal and Symbolic Logic: Propositional and Predicate Calculus,المنطق الرسمي والرمزي: حساب القضايا وحساب المتغيرات.,https://smarticle.tech/en/article/formal-and-symbolic-logic-propositional-and-predicate-calculus-202605160251,https://smarticle.tech/ar/article/formal-and-symbolic-logic-propositional-and-predicate-calculus-202605160251,Logic,A Teaching Companion to Lemmon's Beginning Logic,https://archive.org/details/teachingcompanio0000schu,A Teaching Companion to Lemmon's Beginning Logic. by George F. Schumm. (1979). — Hackett Publishing Company. ISBN: 0915144654,A Teaching Companion to Lemmon's Beginning Logic. بقلم George F. Schumm. (1979). — Hackett Publishing Company. ردمك: 0915144654
Formal and Symbolic Logic: Propositional and Predicate Calculus,المنطق الرسمي والرمزي: حساب القضايا وحساب المتغيرات.,https://smarticle.tech/en/article/formal-and-symbolic-logic-propositional-and-predicate-calculus-202605160251,https://smarticle.tech/ar/article/formal-and-symbolic-logic-propositional-and-predicate-calculus-202605160251,Logic,Mathematical logic,https://archive.org/details/mathematicallogi00cori_149,"Mathematical logic. by René Cori, Rene Cori, Daniel Lascar. (2000). — Oxford University Press. ISBN: 9780198500490",Mathematical logic. بقلم René Cori، Rene Cori، Daniel Lascar. (2000). — Oxford University Press. ردمك: 9780198500490
Formal and Symbolic Logic: Propositional and Predicate Calculus,المنطق الرسمي والرمزي: حساب القضايا وحساب المتغيرات.,https://smarticle.tech/en/article/formal-and-symbolic-logic-propositional-and-predicate-calculus-202605160251,https://smarticle.tech/ar/article/formal-and-symbolic-logic-propositional-and-predicate-calculus-202605160251,Logic,Propositional and Predicate Calculus,https://openlibrary.org/works/OL9037187W,Propositional and Predicate Calculus. by Derek Goldrei. (2005). — Springer. ISBN: 1846282292,Propositional and Predicate Calculus. بقلم Derek Goldrei. (2005). — Springer. ردمك: 1846282292
Formal and Symbolic Logic: Propositional and Predicate Calculus,المنطق الرسمي والرمزي: حساب القضايا وحساب المتغيرات.,https://smarticle.tech/en/article/formal-and-symbolic-logic-propositional-and-predicate-calculus-202605160251,https://smarticle.tech/ar/article/formal-and-symbolic-logic-propositional-and-predicate-calculus-202605160251,Logic,Mathematical Logic - A Course with Exercises Pt. 1,https://openlibrary.org/works/OL29383894W,"Mathematical Logic - A Course with Exercises Pt. 1. by Rene Cori, D. Lascar, Donald H. Pelletier. (2001). — Oxford University Press. ISBN: 1280819669",Mathematical Logic - A Course with Exercises Pt. 1. بقلم Rene Cori، D. Lascar، Donald H. Pelletier. (2001). — Oxford University Press. ردمك: 1280819669
Formal and Symbolic Logic: Propositional and Predicate Calculus,المنطق الرسمي والرمزي: حساب القضايا وحساب المتغيرات.,https://smarticle.tech/en/article/formal-and-symbolic-logic-propositional-and-predicate-calculus-202605160251,https://smarticle.tech/ar/article/formal-and-symbolic-logic-propositional-and-predicate-calculus-202605160251,Logic,Lógica para computación,https://openlibrary.org/works/OL4708878W,Lógica para computación. by Francisco S. Naishtat. (1986). — Editorial Universitaria de Buenos Aires,Lógica para computación. بقلم Francisco S. Naishtat. (1986). — Editorial Universitaria de Buenos Aires
Formal and Symbolic Logic: Propositional and Predicate Calculus,المنطق الرسمي والرمزي: حساب القضايا وحساب المتغيرات.,https://smarticle.tech/en/article/formal-and-symbolic-logic-propositional-and-predicate-calculus-202605160251,https://smarticle.tech/ar/article/formal-and-symbolic-logic-propositional-and-predicate-calculus-202605160251,Logic,Propositional and Predicate Calculus A Model of Argument,https://doi.org/10.1007/1-84628-229-2,"Hurley, P. ""Propositional and Predicate Calculus: A Model of Argument"". Springer, 2005.","هورلي، ب. ""حساب القضايا وحساب المحمولات: نموذج للحجاج"". سبرنغر، 2005."
Formal and Symbolic Logic: Propositional and Predicate Calculus,المنطق الرسمي والرمزي: حساب القضايا وحساب المتغيرات.,https://smarticle.tech/en/article/formal-and-symbolic-logic-propositional-and-predicate-calculus-202605160251,https://smarticle.tech/ar/article/formal-and-symbolic-logic-propositional-and-predicate-calculus-202605160251,Logic,Chapter 1 Propositional Calculus,https://doi.org/10.1016/s0049-237x(08)71718-x,"Chapter 1 Propositional Calculus. ""Chapter 1 Propositional Calculus"". crossref, 1967.","الفصل الأول: حساب القضايا. ""الفصل الأول: حساب القضايا"". كروسرف، 1967."
Formal and Symbolic Logic: Propositional and Predicate Calculus,المنطق الرسمي والرمزي: حساب القضايا وحساب المتغيرات.,https://smarticle.tech/en/article/formal-and-symbolic-logic-propositional-and-predicate-calculus-202605160251,https://smarticle.tech/ar/article/formal-and-symbolic-logic-propositional-and-predicate-calculus-202605160251,Logic,Propositional Calculus,https://doi.org/10.1201/9781315274744-2,"Propositional Calculus. ""Propositional Calculus"". crossref, 1988.","حساب القضايا. ""حساب القضايا"". كروسرف، 1988."
"Inductive Reasoning, Probability, and the Problem of Induction",الاستدلال الاستقرائي، الاحتمال، ومشكلة الاستقراء.,https://smarticle.tech/en/article/inductive-reasoning-probability-and-the-problem-of-induction-202605160259,https://smarticle.tech/ar/article/inductive-reasoning-probability-and-the-problem-of-induction-202605160259,Logic,The nature and application of inductive logic,https://openlibrary.org/works/OL1176450W,The nature and application of inductive logic. by Rudolf Carnap. (1951). — University of Chicago Press,The nature and application of inductive logic. بقلم Rudolf Carnap. (1951). — University of Chicago Press
"Inductive Reasoning, Probability, and the Problem of Induction",الاستدلال الاستقرائي، الاحتمال، ومشكلة الاستقراء.,https://smarticle.tech/en/article/inductive-reasoning-probability-and-the-problem-of-induction-202605160259,https://smarticle.tech/ar/article/inductive-reasoning-probability-and-the-problem-of-induction-202605160259,Logic,Nomic probability and the foundations of induction,https://archive.org/details/nomicprobability00poll,"Nomic probability and the foundations of induction. by John L. Pollock. (1990). — Oxford University Press, Incorporated. ISBN: 0195345215","Nomic probability and the foundations of induction. بقلم John L. Pollock. (1990). — Oxford University Press, Incorporated. ردمك: 0195345215"
"Inductive Reasoning, Probability, and the Problem of Induction",الاستدلال الاستقرائي، الاحتمال، ومشكلة الاستقراء.,https://smarticle.tech/en/article/inductive-reasoning-probability-and-the-problem-of-induction-202605160259,https://smarticle.tech/ar/article/inductive-reasoning-probability-and-the-problem-of-induction-202605160259,Logic,Thinking about acting,https://archive.org/details/thinkingaboutact0000poll,Thinking about acting. by John J. Pollock. (2006). — Oxford University Press. ISBN: 9780195304817,Thinking about acting. بقلم John J. Pollock. (2006). — Oxford University Press. ردمك: 9780195304817
"Inductive Reasoning, Probability, and the Problem of Induction",الاستدلال الاستقرائي، الاحتمال، ومشكلة الاستقراء.,https://smarticle.tech/en/article/inductive-reasoning-probability-and-the-problem-of-induction-202605160259,https://smarticle.tech/ar/article/inductive-reasoning-probability-and-the-problem-of-induction-202605160259,Logic,Foundations and Applications of Inductive Probability,https://openlibrary.org/works/OL9634376W,Foundations and Applications of Inductive Probability. by R. D. Rosenkrantz. (1981). — Ridgeview Publishing Company. ISBN: 0917930037,Foundations and Applications of Inductive Probability. بقلم R. D. Rosenkrantz. (1981). — Ridgeview Publishing Company. ردمك: 0917930037
"Inductive Reasoning, Probability, and the Problem of Induction",الاستدلال الاستقرائي، الاحتمال، ومشكلة الاستقراء.,https://smarticle.tech/en/article/inductive-reasoning-probability-and-the-problem-of-induction-202605160259,https://smarticle.tech/ar/article/inductive-reasoning-probability-and-the-problem-of-induction-202605160259,Logic,An Introduction to Probability and Inductive Logic Desk Examination Edition,https://archive.org/details/introductiontopr0000ianh,An Introduction to Probability and Inductive Logic Desk Examination Edition. by Ian Hacking. (2001). — Cambridge University Press. ISBN: 0521005345,An Introduction to Probability and Inductive Logic Desk Examination Edition. بقلم Ian Hacking. (2001). — Cambridge University Press. ردمك: 0521005345
"Inductive Reasoning, Probability, and the Problem of Induction",الاستدلال الاستقرائي، الاحتمال، ومشكلة الاستقراء.,https://smarticle.tech/en/article/inductive-reasoning-probability-and-the-problem-of-induction-202605160259,https://smarticle.tech/ar/article/inductive-reasoning-probability-and-the-problem-of-induction-202605160259,Logic,P300 and positive slow waves reveal the plausibility in inductive reasoning.,https://doi.org/10.1111/psyp.13337,"Lei, Y., Wang, J., Zhu, Y., Chen, Q., Li, H. ""P300 and positive slow waves reveal the plausibility in inductive reasoning"". Psychophysiology, 2019.","لي، ي.، وانغ، ج.، زهو، ي.، تشين، كيو.، لي، ه. ""الكشف عن معقولية الاستدلال الاستقرائي من خلال موجات P300 والموجات البطيئة الإيجابية"". *علم النفس الفسيولوجي*، 2019."
"Inductive Reasoning, Probability, and the Problem of Induction",الاستدلال الاستقرائي، الاحتمال، ومشكلة الاستقراء.,https://smarticle.tech/en/article/inductive-reasoning-probability-and-the-problem-of-induction-202605160259,https://smarticle.tech/ar/article/inductive-reasoning-probability-and-the-problem-of-induction-202605160259,Logic,A Survey of Inductive Reasoning for Large Language Models,https://arxiv.org/abs/2510.10182,"Chen, Kedi et al. ""A Survey of Inductive Reasoning for Large Language Models"". semantic_scholar_foundational, 2025.","تشين، كيدي وآخرون. ""مسح للاستدلال الاستقرائي للنماذج اللغوية الكبيرة"". *semantic_scholar_foundational*، 2025."
"Inductive Reasoning, Probability, and the Problem of Induction",الاستدلال الاستقرائي، الاحتمال، ومشكلة الاستقراء.,https://smarticle.tech/en/article/inductive-reasoning-probability-and-the-problem-of-induction-202605160259,https://smarticle.tech/ar/article/inductive-reasoning-probability-and-the-problem-of-induction-202605160259,Logic,A bayesian model of individual differences and flexibility in inductive reasoning for categorization of examples,https://doi.org/10.1145/3375462.3375512,"Louis Faucon, Jennifer K. Olsen, P. Dillenbourg. ""A bayesian model of individual differences and flexibility in inductive reasoning for categorization of examples"". semantic_scholar_foundational, 2020.","لويس فوكوون، جنيفر ك. أولسن، ب. ديلنبورغ. ""نموذج بيزي للفروق الفردية والمرونة في الاستدلال الاستقرائي لتصنيف الأمثلة"". *semantic_scholar_foundational*، 2020."
"Inductive Reasoning, Probability, and the Problem of Induction",الاستدلال الاستقرائي، الاحتمال، ومشكلة الاستقراء.,https://smarticle.tech/en/article/inductive-reasoning-probability-and-the-problem-of-induction-202605160259,https://smarticle.tech/ar/article/inductive-reasoning-probability-and-the-problem-of-induction-202605160259,Logic,A survey of Bayesian Network structure learning,https://arxiv.org/abs/2109.11415,"Kitson N. K., Constantinou A., Guo Z., Liu Y., Chobtham K. ""A survey of Bayesian Network structure learning"". semantic_scholar_foundational, 2021.","كيتسون ن. ك.، قسطنطينو أ.، غوو ز.، ليو ي.، تشوبثام ك. ""مسح لتعلم بنية شبكات بيز"". *semantic_scholar_foundational*، 2021."
"Inductive Reasoning, Probability, and the Problem of Induction",الاستدلال الاستقرائي، الاحتمال، ومشكلة الاستقراء.,https://smarticle.tech/en/article/inductive-reasoning-probability-and-the-problem-of-induction-202605160259,https://smarticle.tech/ar/article/inductive-reasoning-probability-and-the-problem-of-induction-202605160259,Logic,Empowering LLMs with Logical Reasoning: A Comprehensive Survey,https://arxiv.org/abs/2502.15652,"Fengxiang Cheng, Haoxuan Li, Fenrong Liu, R. Rooij, Kun Zhang, Zhouchen Lin. ""Empowering LLMs with Logical Reasoning: A Comprehensive Survey"". semantic_scholar_foundational, 2024.","فينغشيانغ تشينغ، هاوكسوان لي، فنرونغ ليو، ر. رووي، كون زانغ، زهو تشن لين. ""تمكين النماذج اللغوية الكبيرة بالمنطق الاستنتاجي: مسح شامل"". *semantic_scholar_foundational*، 2024."
"Modal and Temporal Logic: Necessity, Possibility, and Worlds",المنطق الشرطي والزماني: الضرورة، الاحتمال، والعوالم.,https://smarticle.tech/en/article/modal-and-temporal-logic-necessity-possibility-and-worlds-202605160311,https://smarticle.tech/ar/article/modal-and-temporal-logic-necessity-possibility-and-worlds-202605160311,Logic,Modality and the English modals,https://archive.org/details/modalityenglishm0000palm_q0z1,Modality and the English modals. by F. R. Palmer. (1979). — Routledge. ISBN: 9780582034860,Modality and the English modals. بقلم F. R. Palmer. (1979). — Routledge. ردمك: 9780582034860
"Modal and Temporal Logic: Necessity, Possibility, and Worlds",المنطق الشرطي والزماني: الضرورة، الاحتمال، والعوالم.,https://smarticle.tech/en/article/modal-and-temporal-logic-necessity-possibility-and-worlds-202605160311,https://smarticle.tech/ar/article/modal-and-temporal-logic-necessity-possibility-and-worlds-202605160311,Logic,Meaning and necessity,https://archive.org/details/meaningnecessity00carn,Meaning and necessity. by Rudolf Carnap. (1947). — University Press. ISBN: 9780226093468,Meaning and necessity. بقلم Rudolf Carnap. (1947). — University Press. ردمك: 9780226093468
"Modal and Temporal Logic: Necessity, Possibility, and Worlds",المنطق الشرطي والزماني: الضرورة، الاحتمال، والعوالم.,https://smarticle.tech/en/article/modal-and-temporal-logic-necessity-possibility-and-worlds-202605160311,https://smarticle.tech/ar/article/modal-and-temporal-logic-necessity-possibility-and-worlds-202605160311,Logic,An introduction to modal logic,https://archive.org/details/introductiontomo0000hugh_z5w7,An introduction to modal logic. by G. E. Hughes. (1968). — Methuen. ISBN: 9780416294705,An introduction to modal logic. بقلم G. E. Hughes. (1968). — Methuen. ردمك: 9780416294705
