Academic Concept,Concept URL,Subcategory,Reference Title,Reference URL,Citation
From Coefficients to Distributions: De~Moivre and the Operational View of Probability,https://smarticle.tech/en/article/from-coefficients-to-distributions-de-moivre-and-the-operational-view-of-pr-202605272002,Mathematics,"De Moivre's Normal Approximation to the Binomial Distribution, 1733",https://doi.org/10.1002/0471725161.ch24,"De Moivre's Normal Approximation to the Binomial Distribution, 1733."
Successive Partial Disruption with Orbital Precession Model Explains Repeating Gamma-Ray Bursts,https://smarticle.tech/en/article/successive-partial-disruption-with-orbital-precession-model-explains-repeat-202605280854,Astronomy & Space,Successive Partial Disruptions with Orbital Precession in a White Dwarf–Black Hole System for Repeating GRB 250702B,https://doi.org/10.3847/2041-8213/ae6a8f,"Astrophysical Journal Letters. ""Successive Partial Disruptions with Orbital Precession in a White Dwarf–Black Hole System for Repeating GRB 250702B"". doaj, 2026."
Successive Partial Disruption with Orbital Precession Model Explains Repeating Gamma-Ray Bursts,https://smarticle.tech/en/article/successive-partial-disruption-with-orbital-precession-model-explains-repeat-202605280854,Astronomy & Space,Repeated Partial Disruptions in a White Dwarf–Neutron Star or White Dwarf–Black Hole Merger Modulate the Prompt Emission of Long-duration Merger-type,https://doi.org/10.3847/2041-8213/ad7737,"Repeated Partial Disruptions in a White Dwarf–Neutron Star or White Dwarf–Black Hole Merger Modulate the Prompt Emission of Long-duration Merger-type GRBs""."
Successive Partial Disruption with Orbital Precession Model Explains Repeating Gamma-Ray Bursts,https://smarticle.tech/en/article/successive-partial-disruption-with-orbital-precession-model-explains-repeat-202605280854,Astronomy & Space,Ultra-long Gamma-ray Bursts from Micro-Tidal Disruption Events: The Case of GRB 250702B,https://doi.org/10.33232/001c.157985,"Ultra-long Gamma-ray Bursts from Micro-Tidal Disruption Events: The Case of GRB 250702B""."
Successive Partial Disruption with Orbital Precession Model Explains Repeating Gamma-Ray Bursts,https://smarticle.tech/en/article/successive-partial-disruption-with-orbital-precession-model-explains-repeat-202605280854,Astronomy & Space,Fallback Rates in Partial Tidal Disruptions of White Dwarfs by Intermediate-mass Black Holes,https://doi.org/10.3847/1538-4357/ad3dfa,"Fallback Rates in Partial Tidal Disruptions of White Dwarfs by Intermediate-mass Black Holes""."
Successive Partial Disruption with Orbital Precession Model Explains Repeating Gamma-Ray Bursts,https://smarticle.tech/en/article/successive-partial-disruption-with-orbital-precession-model-explains-repeat-202605280854,Astronomy & Space,A milli-tidal disruption event model for GRB 250702B: main-sequence star disrupted by an IMBH,https://doi.org/10.1093/mnras/stag328,"A milli-tidal disruption event model for GRB 250702B: main-sequence star disrupted by an IMBH""."
ZNG 1 Discovery Reveals Helium-Rich Post-AGB Evolution in Globular Clusters,https://smarticle.tech/en/article/zng-1-discovery-reveals-helium-rich-post-agb-evolution-in-globular-clusters-202605280902,Astronomy & Space,Observations of the Ultraviolet-bright Star ZNG 1 in the Globular Cluster M5 (NGC 5904),https://doi.org/10.3847/1538-3881/ad11e0,"The Astrophysical Journal, 2024."
ZNG 1 Discovery Reveals Helium-Rich Post-AGB Evolution in Globular Clusters,https://smarticle.tech/en/article/zng-1-discovery-reveals-helium-rich-post-agb-evolution-in-globular-clusters-202605280902,Astronomy & Space,Fuse Observations of the Hot Post-AGB Star ZNG 1 in the Globular Cluster M5,https://doi.org/10.1007/1-4020-2620-x_75,"Fuse Observations of the Hot Post-AGB Star ZNG 1 in the Globular Cluster M5""."
ZNG 1 Discovery Reveals Helium-Rich Post-AGB Evolution in Globular Clusters,https://smarticle.tech/en/article/zng-1-discovery-reveals-helium-rich-post-agb-evolution-in-globular-clusters-202605280902,Astronomy & Space,The First Extensive Exploration of UV-bright Stars in the Globular Cluster NGC 2808,https://doi.org/10.3847/1538-4357/abd2b5,"The First Extensive Exploration of UV-bright Stars in the Globular Cluster NGC 2808""."
ZNG 1 Discovery Reveals Helium-Rich Post-AGB Evolution in Globular Clusters,https://smarticle.tech/en/article/zng-1-discovery-reveals-helium-rich-post-agb-evolution-in-globular-clusters-202605280902,Astronomy & Space,1128 in M3 (NGC 5272),https://doi.org/10.1093/mnras/stv1435,"1128 in M3 (NGC 5272)""."
ZNG 1 Discovery Reveals Helium-Rich Post-AGB Evolution in Globular Clusters,https://smarticle.tech/en/article/zng-1-discovery-reveals-helium-rich-post-agb-evolution-in-globular-clusters-202605280902,Astronomy & Space,Ultraviolet properties of individual hot stars in globular cluster cores. I - NGC 1904 (M79),https://doi.org/10.1086/172731,"Ultraviolet properties of individual hot stars in globular cluster cores. I - NGC 1904 (M79)""."
The JWST Resolved Stellar Populations Early Release Science Program. VIII. The Spatially Resolved Star Formation History of WLM,https://smarticle.tech/en/article/the-jwst-resolved-stellar-populations-early-release-science-program-viii-th-202605280918,Astronomy & Space,The JWST Resolved Stellar Populations Early Release Science Program. VIII. The Spatially Resolved Star Formation History of WLM,https://doi.org/10.3847/1538-4357/adb61d,"The JWST Resolved Stellar Populations Early Release Science Program. VIII. The Spatially Resolved Star Formation History of WLM. doaj, 2025."
The JWST Resolved Stellar Populations Early Release Science Program. VIII. The Spatially Resolved Star Formation History of WLM,https://smarticle.tech/en/article/the-jwst-resolved-stellar-populations-early-release-science-program-viii-th-202605280918,Astronomy & Space,The JWST Resolved Stellar Populations Early Release Science Program. IV. The Star Formation History of the Local Group Galaxy WLM,https://doi.org/10.3847/1538-4357/ad1105,The JWST Resolved Stellar Populations Early Release Science Program. IV. The Star Formation History of the Local Group Galaxy WLM. 2024.
The JWST Resolved Stellar Populations Early Release Science Program. VIII. The Spatially Resolved Star Formation History of WLM,https://smarticle.tech/en/article/the-jwst-resolved-stellar-populations-early-release-science-program-viii-th-202605280918,Astronomy & Space,VII. Stress Testing the NIRCam Exposure Time Calculator,https://doi.org/10.3847/1538-4357/ad4e2f,VII. Stress Testing the NIRCam Exposure Time Calculator. 2024.
The JWST Resolved Stellar Populations Early Release Science Program. VIII. The Spatially Resolved Star Formation History of WLM,https://smarticle.tech/en/article/the-jwst-resolved-stellar-populations-early-release-science-program-viii-th-202605280918,Astronomy & Space,The JWST Resolved Stellar Populations Early Release Science Program. I. NIRCam Flux Calibration,https://doi.org/10.3847/2515-5172/ac923a,The JWST Resolved Stellar Populations Early Release Science Program. I. NIRCam Flux Calibration.
Quasiperiodic Eruptions Measure Hubble Constant via LISA Gravitational Waves,https://smarticle.tech/en/article/quasiperiodic-eruptions-measure-hubble-constant-via-lisa-gravitational-wave-202605280928,Astronomy & Space,Hubble Constant Measurement from Quasiperiodic Eruptions as Electromagnetic Counterparts to Extreme Mass Ratio Inspirals,https://doi.org/10.3847/1538-4357/ae2600,"Hubble Constant Measurement from Quasiperiodic Eruptions as Electromagnetic Counterparts to Extreme Mass Ratio Inspirals. *doaj*, 2026."
The Extreme Low-mass End of the Mass–Metallicity Relation at z ∼ 7,https://smarticle.tech/en/article/the-extreme-low-mass-end-of-the-massmetallicity-relation-at-z-7-202605280935,Astronomy & Space,The Extreme Low-mass End of the Mass–Metallicity Relation at z ∼ 7,https://doi.org/10.3847/2041-8213/ad8dc9,"The Astrophysical Journal Letters, 2024."
The Extreme Low-mass End of the Mass–Metallicity Relation at z ∼ 7,https://smarticle.tech/en/article/the-extreme-low-mass-end-of-the-massmetallicity-relation-at-z-7-202605280935,Astronomy & Space,A Glimpse of the Low-Mass End of the Direct Mass-Metallicity Relation at $z\sim6-8$,https://arxiv.org/abs/2605.06770,"""A Glimpse of the Low-Mass End of the Direct Mass-Metallicity Relation at $z\sim6-8$"". , ."
The Extreme Low-mass End of the Mass–Metallicity Relation at z ∼ 7,https://smarticle.tech/en/article/the-extreme-low-mass-end-of-the-massmetallicity-relation-at-z-7-202605280935,Astronomy & Space,Shape of Direct-Method Mass-Metallicity Relation with JWST: Fast-Track Nitrogen and Helium Enrichment,https://arxiv.org/abs/2605.05327,"Shape of Direct-Method Mass-Metallicity Relation with JWST: Fast-Track Nitrogen and Helium Enrichment""."
The Extreme Low-mass End of the Mass–Metallicity Relation at z ∼ 7,https://smarticle.tech/en/article/the-extreme-low-mass-end-of-the-massmetallicity-relation-at-z-7-202605280935,Astronomy & Space,Out of oxygen: Extremely metal-poor galaxy candidates identified at $2.5 < z < 6.5$ with deep JADES medium-band imaging,https://arxiv.org/abs/2603.15761,Out of oxygen: Extremely metal-poor galaxy candidates identified at $2.5 < z < 6.5$ with deep JADES medium-band imaging.
The Extreme Low-mass End of the Mass–Metallicity Relation at z ∼ 7,https://smarticle.tech/en/article/the-extreme-low-mass-end-of-the-massmetallicity-relation-at-z-7-202605280935,Astronomy & Space,Spatially resolved metallicity and ionization in the merging system Gz9p3 at z=9.3,https://arxiv.org/abs/2604.22460,"Spatially resolved metallicity and ionization in the merging system Gz9p3 at z=9.3""."
Integrated BIPV Performance Analysis Under Climate Change,https://smarticle.tech/en/article/integrated-bipv-performance-analysis-under-climate-change-202605281812,Environmental Sciences,Research on a Comprehensive Performance Analysis Method for Building-Integrated Photovoltaics Considering Global Climate Change,https://doi.org/10.3390/buildings15244463,"Research on a Comprehensive Performance Analysis Method for Building-Integrated Photovoltaics Considering Global Climate Change. Buildings, 2025."
Integrated BIPV Performance Analysis Under Climate Change,https://smarticle.tech/en/article/integrated-bipv-performance-analysis-under-climate-change-202605281812,Environmental Sciences,Comprehensive Analysis of Energy and Visual Performance of Building-Integrated Photovoltaics in Various Climate Zones,https://doi.org/10.2139/ssrn.4694297,"Comprehensive Analysis of Energy and Visual Performance of Building-Integrated Photovoltaics in Various Climate Zones"". SSRN, unknown."
Integrated BIPV Performance Analysis Under Climate Change,https://smarticle.tech/en/article/integrated-bipv-performance-analysis-under-climate-change-202605281812,Environmental Sciences,Comprehensive performance analysis of different MPPT algorithms for Building Integrated Photovoltaic system,https://doi.org/10.1109/mysurucon52639.2021.9641543,"Comprehensive performance analysis of different MPPT algorithms for Building Integrated Photovoltaic system"". 2021."
Integrated BIPV Performance Analysis Under Climate Change,https://smarticle.tech/en/article/integrated-bipv-performance-analysis-under-climate-change-202605281812,Environmental Sciences,Coupling RDA-RPR-NSGAII optimization design method for comprehensive performance of Building Integrated Photovoltaics,https://doi.org/10.1016/j.jobe.2025.111869,"Coupling RDA-RPR-NSGAII optimization design method for comprehensive performance of Building Integrated Photovoltaics"". *Journal of Building Engineering*, Year."
Silica Nanoparticles Boost Wheat Drought Tolerance via Gene Upregulation,https://smarticle.tech/en/article/silica-nanoparticles-boost-wheat-drought-tolerance-via-gene-upregulation-202605281820,Biology,Efficacious role of silica nanoparticles in improving growth and yield of wheat under drought stress through stress-gene upregulation,https://doi.org/10.1016/j.plana.2023.100051,"Silica nanoparticles in improving growth and yield of wheat under drought stress through stress-gene upregulation. *Planta*, 2023."
Silica Nanoparticles Boost Wheat Drought Tolerance via Gene Upregulation,https://smarticle.tech/en/article/silica-nanoparticles-boost-wheat-drought-tolerance-via-gene-upregulation-202605281820,Biology,Biosynthesized Silica Nanoparticles (Si NPs) Helps in Mitigating Drought Stress in Wheat Through Physiological Changes and Upregulation of Stress Gene,https://doi.org/10.1007/s12633-023-02439-x,"Biosynthesized Silica Nanoparticles (Si NPs) Helps in Mitigating Drought Stress in Wheat Through Physiological Changes and Upregulation of Stress Genes""."
Silica Nanoparticles Boost Wheat Drought Tolerance via Gene Upregulation,https://smarticle.tech/en/article/silica-nanoparticles-boost-wheat-drought-tolerance-via-gene-upregulation-202605281820,Biology,Mesoporous silica nanoparticles enhance seedling growth and photosynthesis in wheat and lupin,https://doi.org/10.1016/j.chemosphere.2016.02.096,Mesoporous silica nanoparticles enhance seedling growth and photosynthesis in wheat and lupin.
Silica Nanoparticles Boost Wheat Drought Tolerance via Gene Upregulation,https://smarticle.tech/en/article/silica-nanoparticles-boost-wheat-drought-tolerance-via-gene-upregulation-202605281820,Biology,Engineered Nanomaterials Enhance Crop Drought Resistance for Sustainable Agriculture,https://doi.org/10.1021/acs.jafc.4c11693.s001,Engineered Nanomaterials Enhance Crop Drought Resistance for Sustainable Agriculture.
